Warehouse_ID,Warehouse_Name,Warehouse_Type,City,State,Pincode,Area_sqft,Capacity_tons,Current_Stock_tons,Manager_Name,Manager_Phone,Established_Year,Cold_Storage,Operational_Status,Monthly_Cost_INR,Carrier_ID
WH02332,Shimla Mother Warehouse 2332,Transit Depot,Shimla,Himachal Pradesh,534852,24626,2450,6776,Manager_214,9987482467,2005,TRUE,Active,3495284.1,CAR012
WH02333,Kanpur Hub 2333,Fulfillment Center,Kanpur,Uttar Pradesh,497250,70994,9169,2908,Manager_83,9753930122,2005,FALSE,Expanding,522370.42,CAR006
WH02334,Panaji Dark Store 2334,Fulfillment Center,Panaji,Goa,735484,218173,8866,4353,Manager_386,9675857156,2009,TRUE,Active,2274078.34,CAR002
WH02335,Ludhiana Transit Depot 2335,Transit Depot,Ludhiana,Punjab,609609,291329,9511,2958,Manager_269,9239148634,2011,FALSE,Under Maintenance,3019276.25,CAR014
WH02336,Jabalpur Mother Warehouse 2336,Transit Depot,Jabalpur,Madhya Pradesh,390556,128948,3256,2321,Manager_319,9155885851,2023,FALSE,Under Maintenance,160383.78,CAR013
WH02337,Solan Dark Store 2337,Mother Warehouse,Solan,Himachal Pradesh,441192,42647,2636,5815,Manager_275,9957717940,2021,TRUE,Under Maintenance,1280839.25,CAR006
WH02338,Durgapur Hub 2338,Hub,Durgapur,West Bengal,635512,25824,8722,8617,Manager_437,9595184098,2000,TRUE,Expanding,1351583.52,CAR002
WH02339,Panipat Hub 2339,Cold Storage,Panipat,Haryana,652053,71418,101,1229,Manager_352,,2004,TRUE,Under Maintenance,4196330.36,CAR008
WH02340,Udaipur Hub 2340,Dark Store,Udaipur,Rajasthan,501216,231687,6529,6812,Manager_257,9257543667,2019,TRUE,Expanding,786121.65,CAR002
WH02341,New Delhi Transit Depot 2341,Spoke,New Delhi,Delhi,974217,16115,6360,2984,Manager_276,9265477163,2009,FALSE,Expanding,3397460.09,CAR014
WH02342,Indore Fulfillment Center 2342,Hub,Indore,Madhya Pradesh,731462,55313,2414,1973,Manager_61,9583095526,2004,FALSE,Expanding,3482189.24,CAR005
WH02343,Jabalpur Cold Storage 2343,Spoke,Jabalpur,Madhya Pradesh,345771,70672,8803,8423,Manager_168,9180214559,2008,FALSE,Expanding,3891315.27,CAR013
WH02344,Ponda Hub 2344,Fulfillment Center,Ponda,Goa,,43991,6115,2428,Manager_333,9939310995,2017,FALSE,Active,4008292.77,CAR011
WH02345,Bengaluru Fulfillment Center 2345,Mother Warehouse,Bengaluru,Karnataka,484153,167035,2138,3430,Manager_45,9962401776,2006,TRUE,Active,1515159.35,CAR015
WH02346,Muzaffarpur Transit Depot 2346,Fulfillment Center,Muzaffarpur,Bihar,207738,287527,4348,2641,Manager_282,9182871264,2012,TRUE,Expanding,437750.85,CAR014
WH02347,Manali Fulfillment Center 2347,Cold Storage,Manali,Himachal Pradesh,941122,103256,4783,7846,Manager_223,9912724599,1999,TRUE,Expanding,4166978.93,CAR013
WH02348,Salem Transit Depot 2348,Transit Depot,Salem,Tamil Nadu,696139,121810,4607,1243,Manager_301,9168722472,2010,FALSE,Inactive,810271.62,CAR006
WH02349,Durgapur Transit Depot 2349,Transit Depot,Durgapur,West Bengal,726459,43685,8862,569,Manager_335,9296338632,2006,TRUE,Inactive,4817441.44,CAR013
WH02350,Bhagalpur Hub 2350,Cold Storage,Bhagalpur,Bihar,121565,41954,3069,1403,Manager_84,9244533844,2016,TRUE,Active,2363952.41,CAR003
WH02351,Mysuru Dark Store 2351,Fulfillment Center,Mysuru,Karnataka,443175,277060,6369,,Manager_428,9456894586,2001,FALSE,Inactive,4830382.3,CAR008
WH02352,Meerut Cold Storage 2352,Spoke,Meerut,Uttar Pradesh,935876,202891,4459,8408,Manager_222,9509198478,2002,FALSE,Active,4025269.29,CAR011
WH02353,Mangaluru Hub 2353,Spoke,Mangaluru,Karnataka,249945,192642,1870,7152,Manager_152,9754854564,2019,TRUE,Expanding,4110659.25,CAR001
WH02354,Bhubaneswar Mother Warehouse 2354,Mother Warehouse,Bhubaneswar,Odisha,752268,58771,2105,740,Manager_35,9281930698,2017,FALSE,Inactive,4401814.21,CAR014
WH02355,Bhopal Transit Depot 2355,Mother Warehouse,Bhopal,Madhya Pradesh,179731,116587,9809,3879,Manager_340,9177996704,2018,FALSE,Expanding,4529712.63,CAR012
WH02356,Warangal Cold Storage 2356,Mother Warehouse,Warangal,Telangana,113409,94623,3384,3110,Manager_166,9450200031,2023,TRUE,Inactive,4747166.06,CAR010
WH02357,Agra Hub 2357,Transit Depot,Agra,Uttar Pradesh,871978,111641,85,3853,Manager_274,9186394200,2009,FALSE,Inactive,4497552.29,CAR004
WH02358,Jalandhar Hub 2358,Fulfillment Center,Jalandhar,Punjab,390779,237776,9961,848,Manager_74,,2000,FALSE,Active,2060211.28,CAR003
WH02359,Ponda Transit Depot 2359,Spoke,Ponda,Goa,715181,265689,1314,8854,Manager_465,9581429456,2009,TRUE,Inactive,--,CAR004
WH02360,Thrissur Dark Store 2360,Mother Warehouse,Thrissur,Kerala,291537,291908,180,4528,Manager_193,9750075906,2006,TRUE,Under Maintenance,2333090.35,CAR005
WH02361,Siliguri Spoke 2361,Dark Store,Siliguri,West Bengal,537047,36688,757,4274,Manager_483,9921997247,2012,TRUE,Inactive,584124.28,CAR007
WH02362,Kochi Spoke 2362,Fulfillment Center,Kochi,Kerala,610706,263306,4682,5454,Manager_191,9204117182,2003,FALSE,Inactive,3672809.65,CAR012
WH02363,Khammam Dark Store 2363,Spoke,Khammam,Telangana,,237890,4914,6003,Manager_489,9707842628,1999,TRUE,Inactive,4467056.52,CAR008
WH02364,Rajkot Fulfillment Center 2364,Spoke,Rajkot,Gujarat,378162,165663,6510,2582,Manager_436,9795634833,2011,FALSE,Inactive,706442.8,CAR004
WH02365,Deoghar Cold Storage 2365,Spoke,Deoghar,Jharkhand,161808,104505,5178,2997,Manager_65,9466699442,2015,TRUE,Under Maintenance,4269819.36,CAR004
WH02366,Gwalior Hub 2366,Cold Storage,Gwalior,Madhya Pradesh,558452,176841,9146,3193,Manager_409,9953149370,2014,FALSE,Expanding,1853275.66,CAR010
WH02367,Asansol Fulfillment Center 2367,Fulfillment Center,Asansol,West Bengal,464296,216873,6104,4080,Manager_222,9956248648,2020,FALSE,Inactive,3048860.38,CAR010
WH02368,Varanasi Transit Depot 2368,Mother Warehouse,Varanasi,Uttar Pradesh,219342,272755,9461,2011,Manager_375,9813176857,2002,TRUE,Expanding,1612630.88,CAR012
WH02369,Mysuru Cold Storage 2369,Spoke,Mysuru,Karnataka,180677,109047,8091,1815,Manager_113,9653850807,2012,FALSE,Inactive,509736.3,CAR009
WH02370,Gaya Transit Depot 2370,Dark Store,Gaya,Bihar,556521,296847,2667,6883,Manager_490,9629032534,2017,TRUE,Expanding,2865036.61,CAR004
WH02371,Kanpur Fulfillment Center 2371,Dark Store,Kanpur,Uttar Pradesh,797242,250219,5622,435,Manager_339,9705554517,2021,FALSE,Inactive,477575.51,CAR003
WH02372,Meerut Cold Storage 2372,Fulfillment Center,Meerut,Uttar Pradesh,512374,88846,2280,8671,Manager_288,9617733833,2021,FALSE,Expanding,3748976.64,CAR001
WH02373,Vadodara Cold Storage 2373,Hub,Vadodara,Gujarat,860173,152796,347,1278,Manager_417,9512563004,2011,TRUE,Active,3871876.71,CAR005
WH02374,Surat Fulfillment Center 2374,Transit Depot,Surat,Gujarat,173580,206231,9552,5637,Manager_110,9857752165,2006,TRUE,Under Maintenance,1069704.3,CAR010
WH02375,Hyderabad Hub 2375,Mother Warehouse,Hyderabad,Telangana,999710,155225,4193,5296,Manager_151,9855078954,2019,TRUE,Under Maintenance,4651356.53,CAR014
WH02376,Patna Hub 2376,Cold Storage,Patna,Bihar,170824,90205,5968,7192,Manager_471,9418632326,2005,FALSE,Under Maintenance,365626.49,CAR006
WH02377,Bengaluru Cold Storage 2377,Spoke,Bengaluru,Karnataka,513465,53223,1446,4472,Manager_316,9764229266,2020,FALSE,Active,4591124.7,CAR005
WH02378,Jabalpur Dark Store 2378,Dark Store,Jabalpur,Madhya Pradesh,715770,175360,7341,4,Manager_81,9809984636,2018,Y,Active,2439025.98,CAR006
WH02379,Ujjain Fulfillment Center 2379,Transit Depot,Ujjain,Madhya Pradesh,475629,165697,789,8764,Manager_465,,2024,FALSE,Inactive,3669029.09,CAR005
WH02380,Guwahati Dark Store 2380,Cold Storage,Guwahati,Assam,927958,246218,351,2828,Manager_488,9848315948,2022,TRUE,Under Maintenance,3731823.58,CAR007
WH02381,Kanpur Cold Storage 2381,Mother Warehouse,Kanpur,Uttar Pradesh,736028,281132,739,7760,Manager_76,9122714932,2021,FALSE,Expanding,4342775.43,CAR009
WH02382,Rohini Hub 2382,Spoke,Rohini,Delhi,785482,139907,7845,9000,Manager_269,9307385129,2021,FALSE,Under Maintenance,2197980.49,CAR005
WH02383,Deoghar Spoke 2383,Dark Store,Deoghar,Jharkhand,933596,259249,6440,6011,Manager_415,9945604185,2009,FALSE,Under Maintenance,166444.65,CAR015
WH02384,Berhampur Mother Warehouse 2384,Transit Depot,Berhampur,Odisha,712523,292918,4402,2462,Manager_235,9569477348,2016,TRUE,Expanding,2299235.48,CAR007
WH02385,Bhubaneswar Spoke 2385,Hub,Bhubaneswar,Odisha,111340,61634,526,908,Manager_390,9528010364,2009,FALSE,Under Maintenance,1738553.31,CAR009
WH02386,Patna Fulfillment Center 2386,Hub,Patna,Bihar,721088,252558,1650,2717,Manager_358,9991130221,2003,FALSE,Under Maintenance,3427829.79,CAR004
WH02387,New Delhi Mother Warehouse 2387,Cold Storage,New Delhi,Delhi,489343,16056,8122,6442,Manager_40,9106293713,2021,TRUE,Under Maintenance,3549015.9,CAR005
WH02388,Mandi Fulfillment Center 2388,Mother Warehouse,Mandi,Himachal Pradesh,,162818,9305,8513,Manager_182,,1999,FALSE,Inactive,4525349.26,CAR010
WH02389,Dehradun Transit Depot 2389,Fulfillment Center,Dehradun,Uttarakhand,841233,183738,7971,,Manager_16,9761257908,2005,TRUE,Inactive,643615.79,CAR008
WH02390,Bokaro Cold Storage 2390,Cold Storage,Bokaro,Jharkhand,544089,270156,8454,2435,Manager_483,9392096284,2010,TRUE,Inactive,2325269.27,CAR006
WH02391,Salem Spoke 2391,Dark Store,Salem,Tamil Nadu,606666,224754,3772,2179,Manager_60,9546875704,2015,FALSE,Inactive,3580795.99,CAR007
WH02392,Howrah Mother Warehouse 2392,Cold Storage,Howrah,West Bengal,334873,115906,4639,1360,Manager_398,9268061954,2014,TRUE,Inactive,738193.24,CAR003
WH02393,Amritsar Transit Depot 2393,Fulfillment Center,Amritsar,Punjab,857196,290864,8560,532,Manager_205,9537518596,2020,TRUE,Under Maintenance,4887829.1,CAR007
WH02394,Dehradun Dark Store 2394,Fulfillment Center,Dehradun,Uttarakhand,310229,269264,6992,7290,Manager_253,9468562940,2022,FALSE,Expanding,3343907.96,CAR004
WH02395,Tezpur Spoke 2395,Transit Depot,Tezpur,Assam,242448,121751,980,,Manager_337,9727068576,2017,TRUE,Under Maintenance,1770472.99,CAR008
WH02396,Madurai Cold Storage 2396,Mother Warehouse,Madurai,Tamil Nadu,571388,22740,1639,6643,Manager_350,9523603515,2012,FALSE,Under Maintenance,3747369.87,CAR012
WH02397,Mysuru Hub 2397,Mother Warehouse,Mysuru,Karnataka,320910,58379,8954,4045,Manager_61,9515546747,2009,TRUE,Expanding,3025456.45,CAR003
WH02398,New Delhi Transit Depot 2398,Cold Storage,New Delhi,Delhi,873082,142856,8289,3352,Manager_379,,2023,TRUE,Active,1070896.53,CAR014
WH02399,Agra Dark Store 2399,Cold Storage,Agra,Uttar Pradesh,904828,164803,9654,7665,Manager_432,9638844031,2021,TRUE,Inactive,3488820.43,CAR006
WH02400,Gurugram Spoke 2400,Spoke,Gurugram,Haryana,140220,68946,9872,90,Manager_448,9561167737,2015,FALSE,Active,4710664.29,CAR013
WH02401,Faridabad Dark Store 2401,Dark Store,Faridabad,Haryana,854413,213865,5150,2918,Manager_260,9896622525,2024,FALSE,Under Maintenance,3955536.08,CAR015
WH02402,Siliguri Spoke 2402,Cold Storage,Siliguri,West Bengal,680633,41939,1419,6214,Manager_305,9594674598,2018,TRUE,Active,1533707.18,CAR003
WH02403,Gandhinagar Spoke 2403,Fulfillment Center,Gandhinagar,Gujarat,883580,22517,2926,656,Manager_300,9226119621,2024,FALSE,Inactive,2483014.06,CAR004
WH02404,Gurugram Cold Storage 2404,Cold Storage,Gurugram,Haryana,182844,140374,2505,7189,Manager_201,9873550995,2007,FALSE,Inactive,4269001.7,CAR012
WH02405,Gurugram Transit Depot 2405,Cold Storage,Gurugram,Delhi,337322,4605,6301,3868,Manager_92,9372877260,2021,TRUE,Inactive,3405299.04,CAR009
WH02406,Gandhinagar Fulfillment Center 2406,Transit Depot,Gandhinagar,Gujarat,900286,130881,376,4242,Manager_321,9996073731,2006,FALSE,Inactive,4319227.64,CAR015
WH02407,Gurugram Hub 2407,Dark Store,Gurugram,Delhi,552131,128592,1036,7120,Manager_468,9251289466,1999,FALSE,Expanding,608477.79,CAR005
WH02408,Meerut Mother Warehouse 2408,Cold Storage,Meerut,Uttar Pradesh,257994,241218,6009,746,Manager_474,9183995819,2018,TRUE,Expanding,353228.48,CAR014
WH02409,Mangaluru Cold Storage 2409,Dark Store,Mangaluru,Karnataka,951096,221243,8624,3262,Manager_424,9260394722,2007,FALSE,Expanding,N/A,CAR001
WH02410,Meerut Transit Depot 2410,Fulfillment Center,Meerut,Uttar Pradesh,560733,148226,6312,2287,Manager_485,9107388509,2009,FALSE,Inactive,1296423.77,CAR002
WH02411,Asansol Mother Warehouse 2411,Cold Storage,Asansol,West Bengal,858308,277612,5026,7752,Manager_184,9771866686,1998,TRUE,Expanding,1120207.73,CAR009
WH02412,Chennai Mother Warehouse 2412,Spoke,Chennai,Tamil Nadu,647462,86439,5823,,Manager_12,9976438941,2019,FALSE,Under Maintenance,2352637.17,CAR008
WH02413,Vasco Transit Depot 2413,Spoke,Vasco,Goa,288057,244585,8539,8264,Manager_100,9411401206,2003,FALSE,Active,2927362.61,CAR003
WH02414,Panaji Dark Store 2414,Mother Warehouse,Panaji,Goa,703438,144084,8579,3582,Manager_208,9711325803,2008,TRUE,Active,3256337.47,CAR011
WH02415,Kochi Fulfillment Center 2415,Fulfillment Center,Kochi,Kerala,360165,45922,8731,,Manager_219,9570165464,2014,FALSE,Active,3920176.45,CAR010
WH02416,Madurai Dark Store 2416,Mother Warehouse,Madurai,Tamil Nadu,532790,80403,901,181,Manager_98,9513653740,2001,FALSE,Under Maintenance,1734110.05,CAR006
WH02417,Faridabad Fulfillment Center 2417,Mother Warehouse,Faridabad,Haryana,324160,263026,7121,7213,Manager_475,9438348841,2002,FALSE,Inactive,4582925,CAR005
WH02418,Hubli Fulfillment Center 2418,Fulfillment Center,Hubli,Karnataka,994004,23896,1270,5799,Manager_191,9713928393,2014,TRUE,Active,2820609.86,CAR014
WH02419,Bathinda Transit Depot 2419,Dark Store,Bathinda,Punjab,212312,14159,1719,747,Manager_279,9613933067,2003,FALSE,Inactive,2969335.36,CAR001
WH02420,Jalandhar Cold Storage 2420,Dark Store,Jalandhar,Punjab,129591,115578,6606,6266,Manager_116,9556858411,2020,FALSE,Active,1195192.61,CAR003
WH02421,Silchar Mother Warehouse 2421,Mother Warehouse,Silchar,Assam,821870,257219,5492,,Manager_114,9632441846,2013,TRUE,Active,3856387.33,CAR007
WH02422,Ponda Dark Store 2422,Spoke,Ponda,Goa,676582,206759,3238,434,Manager_165,9746958080,2016,TRUE,Inactive,1283545.16,CAR004
WH02423,Sambalpur Spoke 2423,Hub,Sambalpur,Odisha,630635,220123,3723,207,Manager_232,9218969186,2022,FALSE,Inactive,872810.45,CAR003
WH02424,Hyderabad Spoke 2424,Dark Store,Hyderabad,Telangana,736209,122751,554,4498,Manager_168,9918998141,2002,TRUE,Expanding,2620306.95,CAR013
WH02425,Rishikesh Fulfillment Center 2425,Dark Store,Rishikesh,Uttarakhand,860428,157731,2444,8920,Manager_155,9330849767,2011,Y,Inactive,1668164.7,CAR002
WH02426,Dibrugarh Dark Store 2426,Dark Store,Dibrugarh,Assam,207656,90928,9417,3927,Manager_315,9870022855,2014,TRUE,Expanding,1894300.82,CAR008
WH02427,Jabalpur Transit Depot 2427,Hub,Jabalpur,Madhya Pradesh,780537,103866,5833,585,Manager_391,,2012,TRUE,Expanding,1876563.37,CAR004
WH02428,Siliguri Transit Depot 2428,Fulfillment Center,Siliguri,West Bengal,913057,101098,1568,4981,Manager_115,9760678188,2024,TRUE,Inactive,3711482.74,CAR013
WH02429,Rohtak Dark Store 2429,Mother Warehouse,Rohtak,Haryana,911154,32447,1042,8105,Manager_262,9105165008,2011,TRUE,Inactive,4886334.52,CAR009
WH02430,Chennai Fulfillment Center 2430,Cold Storage,Chennai,Tamil Nadu,422799,294283,5815,1326,Manager_163,9434850262,2005,TRUE,Expanding,3422609.19,CAR006
WH02431,Gwalior Transit Depot 2431,Dark Store,Gwalior,Madhya Pradesh,849215,203138,4538,7293,Manager_157,,2005,FALSE,Active,3297318.51,CAR012
WH02432,Dehradun Transit Depot 2432,Transit Depot,Dehradun,Uttarakhand,302574,241769,8703,955,Manager_463,9296073892,2005,TRUE,Inactive,2891167.44,CAR008
WH02433,Mandi Fulfillment Center 2433,Fulfillment Center,Mandi,Himachal Pradesh,986462,165374,8778,299,Manager_382,9507125450,2003,TRUE,Inactive,840989.12,CAR014
WH02434,Gaya Spoke 2434,Mother Warehouse,Gaya,Bihar,666730,176409,3677,2561,Manager_414,,2020,TRUE,Inactive,3941930.74,CAR008
WH02435,Mapusa Hub 2435,Hub,Mapusa,Goa,454907,257427,7391,8110,Manager_404,9722202632,2005,FALSE,Expanding,705388.89,CAR008
WH02436,Ujjain Mother Warehouse 2436,Hub,Ujjain,Madhya Pradesh,640187,235714,3209,5557,Manager_480,9643450592,2008,FALSE,Active,N/A,CAR003
WH02437,Meerut Mother Warehouse 2437,Hub,Meerut,Uttar Pradesh,932285,153203,2378,,Manager_39,9736719620,2001,FALSE,Expanding,3150055.03,CAR012
WH02438,Salem Mother Warehouse 2438,Spoke,Salem,Tamil Nadu,445892,70047,939,3887,Manager_107,9171630145,2015,TRUE,Expanding,--,CAR004
WH02439,Belagavi Transit Depot 2439,Mother Warehouse,Belagavi,Karnataka,604634,unknown,3880,1060,Manager_80,9565093661,2013,FALSE,Under Maintenance,2821442.23,CAR011
WH02440,Panaji Dark Store 2440,Dark Store,Panaji,Goa,282488,239262,1971,8536,Manager_331,9799488379,2009,FALSE,Inactive,81252.65,CAR014
WH02441,Belagavi Mother Warehouse 2441,Cold Storage,Belagavi,Karnataka,789865,213372,9636,8343,Manager_426,,2009,FALSE,Inactive,1516082.46,CAR001
WH02442,Rishikesh Transit Depot 2442,Dark Store,Rishikesh,Uttarakhand,706634,51713,7067,933,Manager_295,9478747110,2022,FALSE,Inactive,3578325.16,CAR011
WH02443,Howrah Fulfillment Center 2443,Mother Warehouse,Howrah,West Bengal,584044,227037,6951,4280,Manager_433,9401299953,2017,TRUE,Under Maintenance,2647011.66,CAR011
WH02444,Mandi Transit Depot 2444,Dark Store,Mandi,Himachal Pradesh,512550,64934,737,6499,Manager_42,,2002,FALSE,Active,2673390.15,CAR004
WH02445,Kozhikode Cold Storage 2445,Mother Warehouse,Kozhikode,Kerala,169928,212907,1184,935,Manager_310,9194442774,2021,TRUE,Under Maintenance,4824123.31,CAR002
WH02446,Karimnagar Mother Warehouse 2446,Dark Store,Karimnagar,Telangana,683540,15089,3004,7561,Manager_306,9440794596,2012,FALSE,Active,2645489.64,CAR005
WH02447,Meerut Mother Warehouse 2447,Mother Warehouse,Meerut,Uttar Pradesh,414955,158162,2914,8053,Manager_380,9408606744,2004,FALSE,Expanding,4913199.99,CAR015
WH02448,Panaji Spoke 2448,Transit Depot,Panaji,Goa,455253,125709,8410,8574,Manager_441,9521363398,2022,FALSE,Active,2471931.7,CAR010
WH02449,Warangal Mother Warehouse 2449,Mother Warehouse,Warangal,Telangana,845534,284534,267,7943,Manager_268,9170295103,2016,FALSE,Active,2624537.29,CAR003
WH02450,Chennai Mother Warehouse 2450,Transit Depot,Chennai,Tamil Nadu,994458,unknown,9427,1140,Manager_107,9817976452,2000,TRUE,Active,751083.04,CAR004
WH02451,Meerut Spoke 2451,Mother Warehouse,Meerut,Uttar Pradesh,986760,136654,4603,4335,Manager_262,9153858973,2024,FALSE,Expanding,3518596.64,CAR006
WH02452,Gwalior Cold Storage 2452,Dark Store,Gwalior,Madhya Pradesh,355450,46673,7725,44,Manager_367,9189599803,2001,TRUE,Inactive,927338.76,CAR015
WH02453,Bhubaneswar Mother Warehouse 2453,Transit Depot,Bhubaneswar,Odisha,344112,190534,6527,5381,Manager_261,9546645244,2019,TRUE,Under Maintenance,2049929.05,CAR004
WH02454,Vasco Spoke 2454,Cold Storage,Vasco,Goa,191303,250481,9131,7883,Manager_265,9594490899,2019,TRUE,Under Maintenance,1938280.93,CAR014
WH02455,Salem Transit Depot 2455,Fulfillment Center,Salem,Tamil Nadu,746729,277028,6296,618,Manager_453,9736822058,2000,TRUE,Expanding,3780712.48,CAR015
WH02456,Jalandhar Mother Warehouse 2456,Dark Store,Jalandhar,Punjab,486580,237658,1951,829,Manager_91,9718905876,2002,FALSE,Under Maintenance,1909952.28,CAR012
WH02457,Belagavi Cold Storage 2457,Fulfillment Center,Belagavi,Karnataka,830089,131847,2004,,Manager_449,9472059192,2013,FALSE,Inactive,125853.57,CAR005
WH02458,Thrissur Cold Storage 2458,Spoke,Thrissur,Kerala,345668,70154,5912,6874,Manager_292,9797656029,2009,FALSE,Active,731244.74,CAR014
WH02459,Mandi Spoke 2459,Transit Depot,Mandi,Himachal Pradesh,891346,57729,7318,7171,Manager_227,9531313176,2021,TRUE,Inactive,362368.47,CAR015
WH02460,Surat Fulfillment Center 2460,Dark Store,Surat,Gujarat,337593,37989,170,233,Manager_74,9264652613,2005,FALSE,Inactive,1569059.86,CAR008
WH02461,Kozhikode Hub 2461,Hub,Kozhikode,Kerala,937459,8355,7833,1756,Manager_332,9679509094,2006,TRUE,Inactive,2956289.81,CAR004
WH02462,Warangal Cold Storage 2462,Hub,Warangal,Telangana,927121,19481,6946,,Manager_92,9787509105,2018,FALSE,Active,931964.18,CAR013
WH02463,Ajmer Spoke 2463,Fulfillment Center,Ajmer,Rajasthan,213533,291076,7893,2604,Manager_407,9864473523,2019,FALSE,Under Maintenance,2687574.32,CAR002
WH02464,Kochi Transit Depot 2464,Spoke,Kochi,Kerala,882534,168246,7719,8704,Manager_234,9402835512,2000,TRUE,Expanding,2340801.45,CAR010
WH02465,Bokaro Fulfillment Center 2465,Hub,Bokaro,Jharkhand,773079,267014,2574,2506,Manager_215,9460732901,2000,TRUE,Inactive,1248724.44,CAR008
WH02466,Panipat Dark Store 2466,Dark Store,Panipat,Haryana,294866,5276,6185,6888,Manager_407,9522783762,2002,FALSE,Under Maintenance,2790961.87,CAR006
WH02467,Khammam Mother Warehouse 2467,Transit Depot,Khammam,Telangana,426575,172677,1320,7414,Manager_413,9861209543,2024,FALSE,Under Maintenance,2546334.56,CAR008
WH02468,Nashik Hub 2468,Transit Depot,Nashik,Maharashtra,429023,261946,3621,3279,Manager_13,9287565883,1998,TRUE,Inactive,2262833.83,CAR008
WH02469,Kannur Hub 2469,Mother Warehouse,Kannur,Kerala,409086,138763,9047,964,Manager_483,9740706478,2004,TRUE,Inactive,1956962.64,CAR006
WH02470,Muzaffarpur Mother Warehouse 2470,Cold Storage,Muzaffarpur,Bihar,995601,265592,4532,2174,Manager_288,9662387583,2004,Y,Active,509714.79,CAR002
WH02471,Warangal Mother Warehouse 2471,Fulfillment Center,Warangal,Telangana,188597,169142,6855,5719,Manager_386,9295378962,2009,FALSE,Active,1374740.23,CAR008
WH02472,Patna Cold Storage 2472,Cold Storage,Patna,Bihar,773515,192340,5433,1769,Manager_19,9979659315,2012,TRUE,Active,4798455.32,CAR003
WH02473,Nashik Mother Warehouse 2473,Fulfillment Center,Nashik,Maharashtra,910023,160670,4827,,Manager_46,9927239828,2018,TRUE,Expanding,4389521.86,CAR007
WH02474,Dibrugarh Fulfillment Center 2474,Transit Depot,Dibrugarh,Assam,483654,51575,1831,6235,Manager_338,9303139022,2017,TRUE,Under Maintenance,2336482.58,CAR009
