Carrier_ID,Carrier_Name,HQ_City,HQ_State,Fleet_Size,Founded_Year,Rating_5,Contact_Email,Annual_Revenue_Cr,Owns_Aircraft,Service_Type,Pan_India,ISO_Certified,Active_Pincodes,NPS_Score
CAR00869,Porter Technologies,Sambalpur,Himachal Pradesh,13455,2007,3.3,ops869@carrier.in,12076.49,TRUE,Next Day,TRUE,FALSE,14938,18
CAR00870,FedEx India,Trichy,Bihar,11525,2004,4.4,ops870@carrier.in,5527.9,FALSE,Economy,FALSE,TRUE,12098,75
CAR00871,VRL Logistics,Ambala,Gujarat,13832,2020,4.2,ops871@carrier.in,18992.26,FALSE,Express,TRUE,FALSE,5106,55
CAR00872,Express Roadways,Nashik,Rajasthan,12766,2005,2.5,ops872@carrier.in,15360.27,FALSE,Economy,FALSE,FALSE,2859,20
CAR00873,Rivigo,Lucknow,Himachal Pradesh,4985,1988,2.5,ops873@carrier.in,12481.58,FALSE,Same Day,TRUE,TRUE,4121,53
CAR00874,VRL Logistics,Haldwani,Gujarat,--,2002,4.5,ops874@carrier.in,13964.13,TRUE,Express,TRUE,TRUE,2272,82
CAR00875,Trackon Couriers,Khammam,Rajasthan,13484,2005,3.4,ops875@carrier.in,14422.17,FALSE,Next Day,TRUE,FALSE,7794,15
CAR00876,Vulcan Express,Dibrugarh,West Bengal,12698,1985,2.2,ops876@carrier.in,12009.38,N,Next Day,yes,TRUE,3504,79
CAR00877,Spoton Logistics,Meerut,Uttarakhand,18041,1995,3.6,ops877@carrier.in,18254.38,FALSE,Express,no,TRUE,17379,21
CAR00878,Porter Technologies,Pune,Gujarat,8604,2006,1.5,ops878@carrier.in,8240.73,TRUE,Standard,TRUE,TRUE,6305,59
CAR00879,TCI Express,Gwalior,Haryana,7972,2022,3,ops879@carrier.in,1246.82,TRUE,Next Day,FALSE,FALSE,15670,46
CAR00880,Blue Dart Express,Cuttack,Odisha,8760,1995,4,ops880@carrier.in,4126.31,TRUE,Next Day,FALSE,FALSE,9690,19
CAR00881,TCI Express,Haridwar,West Bengal,6829,2020,1.5,ops881@carrier.in,18466.97,TRUE,Same Day,TRUE,FALSE,6894,21
CAR00882,Gati Ltd,Gurugram,Punjab,16667,2013,3.2,ops882@carrier.in,7970.57,TRUE,Same Day,FALSE,TRUE,9262,
CAR00883,Shadowfax Technologies,Ponda,Uttar Pradesh,18392,1989,4.6,ops883@carrier.in,4441.54,TRUE,Same Day,TRUE,FALSE,5575,82
CAR00884,Xpressbees,Ambala,Kerala,2903,2005,4.4,ops884@carrier.in,15261.35,FALSE,Same Day,FALSE,FALSE,10663,67
CAR00885,Shadowfax Technologies,Ponda,Uttarakhand,19306,2017,1.6,ops885@carrier.in,17826.93,FALSE,Standard,FALSE,FALSE,9169,10
CAR00886,Shadowfax Technologies,Jalandhar,Rajasthan,1939,2009,3,ops886@carrier.in,10280.48,FALSE,Next Day,TRUE,TRUE,15127,86
CAR00887,Shree Maruti Courier,Thiruvananthapuram,Rajasthan,6040,1983,2.3,ops887@carrier.in,9736.96,FALSE,Standard,TRUE,TRUE,5212,17
CAR00888,DHL Express India,Rohtak,West Bengal,11215,2012,4,ops888@carrier.in,3341.03,TRUE,Express,FALSE,FALSE,10840,85
CAR00889,Blue Dart Express,Guwahati,Bihar,10758,2013,3.4,ops889@carrier.in,5928.27,FALSE,Next Day,FALSE,TRUE,15056,10
CAR00890,Spoton Logistics,Jabalpur,Goa,19458,2021,4.7,ops890@carrier.in,10199.79,FALSE,Economy,FALSE,TRUE,3143,24
CAR00891,Rivigo,Trichy,Maharashtra,16013,1992,2.6,ops891@carrier.in,17674.5,TRUE,Economy,TRUE,FALSE,686,37
CAR00892,Ekart Logistics,Kochi,Odisha,19903,1993,3.2,ops892@carrier.in,8785.07,TRUE,Express,FALSE,FALSE,18341,82
CAR00893,Professional Couriers,Karimnagar,Gujarat,14755,1994,4.8,ops893@carrier.in,--,TRUE,Next Day,TRUE,FALSE,4716,81
CAR00894,Blue Dart Express,Bokaro,Gujarat,19981,1991,3.7,ops894@carrier.in,17049.69,TRUE,Economy,FALSE,TRUE,5387,84
CAR00895,Blue Dart Express,Khammam,Uttar Pradesh,10626,2020,1.9,ops895@carrier.in,525.74,TRUE,Standard,TRUE,TRUE,18303,86
CAR00896,Patel Roadways,Coimbatore,Goa,N/A,2006,3.2,ops896@carrier.in,11889.38,TRUE,Economy,TRUE,TRUE,5460,15
CAR00897,Rivigo,Dwarka,Madhya Pradesh,4159,1986,2.7,ops897@carrier.in,8403.66,FALSE,Economy,FALSE,TRUE,6139,39
CAR00898,Professional Couriers,Bokaro,Jharkhand,1940,2004,3.3,ops898@carrier.in,13878.08,TRUE,Next Day,TRUE,TRUE,11252,44
CAR00899,Patel Roadways,Mumbai,Telangana,11736,2019,4.1,ops899@carrier.in,8386.77,FALSE,Next Day,TRUE,TRUE,13022,68
CAR00900,Express Roadways,Mysuru,Haryana,296,1991,3.1,ops900@carrier.in,Confidential,FALSE,Express,FALSE,TRUE,4539,86
CAR00901,DTDC Express,Shimla,Bihar,8864,2013,2,ops901@carrier.in,14671.75,1,Standard,TRUE,TRUE,2996,37
CAR00902,Delhivery Ltd,Solan,Bihar,18192,2020,2.9,ops902@carrier.in,7987.42,N,Economy,TRUE,FALSE,11100,61
CAR00903,Patel Roadways,Jamshedpur,Gujarat,17467,1992,2.2,ops903@carrier.in,1451.32,TRUE,Economy,FALSE,TRUE,17815,85
CAR00904,Amazon Logistics India,Kanpur,Karnataka,17923,1990,2.9,ops904@carrier.in,9762.97,TRUE,Same Day,TRUE,TRUE,15906,17
CAR00905,Amazon Logistics India,Hubli,Delhi,4292,1990,4.4,ops905@carrier.in,15630.25,FALSE,Next Day,TRUE,FALSE,16982,50
CAR00906,Dunzo Daily,Nashik,Haryana,17682,2017,,ops906@carrier.in,8639.48,FALSE,Same Day,TRUE,TRUE,8507,89
CAR00907,Blue Dart Express,Noida,Rajasthan,1993,1988,3,ops907@carrier.in,10641.05,FALSE,Express,TRUE,TRUE,11624,22
CAR00908,VRL Logistics,Bokaro,Karnataka,12884,2009,4.6,ops908@carrier.in,5315.86,FALSE,Same Day,FALSE,TRUE,11095,82
CAR00909,Porter Technologies,Nashik,Punjab,19257,1995,4.2,ops909@carrier.in,3837.85,TRUE,Next Day,FALSE,FALSE,16941,57
CAR00910,Rivigo,Bathinda,West Bengal,14991,1984,4,ops910@carrier.in,16317.94,FALSE,Next Day,TRUE,TRUE,12311,34
CAR00911,VRL Logistics,Kozhikode,Delhi,10584,1986,2.3,ops911@carrier.in,19448.05,FALSE,Economy,TRUE,TRUE,9338,20
CAR00912,Gati Ltd,Dwarka,Rajasthan,11884,1989,2.7,ops912@carrier.in,undisclosed,N,Express,FALSE,TRUE,4687,24
CAR00913,DTDC Express,Asansol,Himachal Pradesh,3691,1990,4.2,ops913@carrier.in,6320.66,TRUE,Express,TRUE,TRUE,14383,84
CAR00914,Express Roadways,Thrissur,Haryana,12506,2006,,ops914@carrier.in,17885.54,FALSE,Express,yes,FALSE,8762,78
CAR00915,Gati Ltd,Amritsar,Assam,18745,1990,3.5,ops915@carrier.in,5475.04,TRUE,Express,FALSE,TRUE,1267,22
CAR00916,Mahindra Logistics,Gaya,Rajasthan,5704,2013,4.7,ops916@carrier.in,7483.61,FALSE,Same Day,FALSE,TRUE,4890,49
CAR00917,Om Logistics,Ambala,Delhi,5435,1998,3,ops917@carrier.in,2422.99,TRUE,Standard,TRUE,FALSE,16505,80
CAR00918,Amazon Logistics India,Hubli,Rajasthan,8833,1993,3.4,ops918@carrier.in,13947.93,TRUE,Same Day,TRUE,FALSE,5974,41
CAR00919,Speed Post,Aurangabad,Odisha,8723,2022,4.5,ops919@carrier.in,1030.93,TRUE,Next Day,FALSE,TRUE,5396,
CAR00920,Mahindra Logistics,Lucknow,Maharashtra,2684,1993,2.2,ops920@carrier.in,363.63,FALSE,Standard,TRUE,FALSE,13726,35
CAR00921,Trackon Couriers,Kanpur,Goa,3402,2018,,ops921@carrier.in,8592.62,FALSE,Next Day,TRUE,FALSE,3195,49
CAR00922,Gati Ltd,Mumbai,Karnataka,19451,2014,4.6,ops922@carrier.in,3365.74,FALSE,Express,FALSE,TRUE,11065,57
CAR00923,Professional Couriers,Ranchi,Punjab,14129,1992,2,ops923@carrier.in,2922.51,FALSE,Standard,TRUE,FALSE,1373,72
CAR00924,Mahindra Logistics,Darbhanga,Himachal Pradesh,1952,2011,4.6,ops924@carrier.in,9209.47,FALSE,Next Day,FALSE,FALSE,302,63
CAR00925,Rivigo,Faridabad,West Bengal,10369,1989,4.4,ops925@carrier.in,13134.96,TRUE,Economy,TRUE,FALSE,10148,48
CAR00926,Shree Maruti Courier,Rajkot,Madhya Pradesh,17466,1994,,ops926@carrier.in,19094.62,FALSE,Same Day,FALSE,TRUE,14276,
CAR00927,Shiprocket,Ambala,Karnataka,15965,1981,5,ops927@carrier.in,9243.25,TRUE,Next Day,FALSE,TRUE,1154,42
CAR00928,Shree Maruti Courier,Mumbai,Kerala,14227,2006,4.6,ops928@carrier.in,14832.07,TRUE,Next Day,FALSE,FALSE,11948,59
CAR00929,Trackon Couriers,Nashik,Jharkhand,11948,2009,2.5,ops929@carrier.in,11194.82,FALSE,Economy,TRUE,TRUE,1805,41
CAR00930,VRL Logistics,Ambala,Telangana,1488,2006,3.5,ops930@carrier.in,9668.19,TRUE,Express,FALSE,FALSE,1910,52
CAR00931,Dunzo Daily,Chennai,Gujarat,12144,2021,4.9,ops931@carrier.in,6680.25,FALSE,Standard,TRUE,TRUE,16020,10
CAR00932,Vulcan Express,Gurugram,Maharashtra,3367,1985,4.2,ops932@carrier.in,4489.73,FALSE,Express,FALSE,FALSE,10456,50
CAR00933,Redif Logistics,Mumbai,Uttarakhand,3843,1997,4.6,ops933@carrier.in,8859.92,FALSE,Standard,TRUE,TRUE,10343,62
CAR00934,Professional Couriers,Pune,Odisha,17420,2016,3.9,ops934@carrier.in,4137.8,FALSE,Standard,FALSE,TRUE,16197,35
CAR00935,Gati Ltd,Hubli,Tamil Nadu,10947,2017,2.8,ops935@carrier.in,19930,TRUE,Same Day,TRUE,FALSE,14893,64
CAR00936,Delhivery Ltd,New Delhi,Uttar Pradesh,15036,2009,4.3,ops936@carrier.in,12354.83,FALSE,Express,TRUE,TRUE,1889,53
CAR00937,DTDC Express,Kannur,Tamil Nadu,4509,1997,4,ops937@carrier.in,8797.06,TRUE,Same Day,TRUE,FALSE,4029,53
CAR00938,Shiprocket,Pune,Uttarakhand,17462,1983,4.8,ops938@carrier.in,2367.16,FALSE,Next Day,FALSE,FALSE,8674,58
CAR00939,Xpressbees,Tezpur,Delhi,15912,2003,3.2,ops939@carrier.in,13287.38,FALSE,Same Day,FALSE,TRUE,8512,12
CAR00940,Vulcan Express,Bokaro,Uttarakhand,8569,1981,2.4,ops940@carrier.in,5036.35,TRUE,Standard,FALSE,FALSE,9344,69
CAR00941,Shadowfax Technologies,Trichy,Delhi,17649,2011,1.7,ops941@carrier.in,15848.36,TRUE,Standard,TRUE,FALSE,11037,
CAR00942,FedEx India,Ahmedabad,Punjab,13353,1981,4.7,ops942@carrier.in,3543.4,FALSE,Economy,FALSE,FALSE,6396,10
CAR00943,Vulcan Express,Amritsar,Madhya Pradesh,9825,1989,3.9,ops943@carrier.in,11677.33,FALSE,Next Day,FALSE,TRUE,10962,85
CAR00944,Rivigo,Trichy,Maharashtra,2410,2006,2.7,ops944@carrier.in,1014.17,FALSE,Standard,no,FALSE,2470,29
CAR00945,Shree Maruti Courier,Ujjain,Maharashtra,1747,1985,2.7,ops945@carrier.in,17641.05,FALSE,Same Day,FALSE,FALSE,1412,87
CAR00946,Xpressbees,Patna,Tamil Nadu,4272,1992,2.9,ops946@carrier.in,12574.02,FALSE,Next Day,TRUE,TRUE,2247,30
CAR00947,TCI Express,Jorhat,Bihar,8153,1993,2.9,ops947@carrier.in,3783.64,TRUE,Express,TRUE,FALSE,17413,16
CAR00948,Rivigo,Aurangabad,Bihar,6478,2012,2.2,ops948@carrier.in,17970.89,FALSE,Express,FALSE,FALSE,4055,19
CAR00949,Amazon Logistics India,Nashik,Gujarat,7553,2009,2.6,ops949@carrier.in,12593.82,no,Same Day,FALSE,FALSE,9395,27
CAR00950,Shree Maruti Courier,Nagpur,Kerala,3103,2009,1.8,ops950@carrier.in,10170.2,FALSE,Express,TRUE,FALSE,1340,63
CAR00951,Shiprocket,Jodhpur,Delhi,4881,1993,,ops951@carrier.in,6873.38,TRUE,Economy,FALSE,TRUE,5992,24
CAR00952,Porter Technologies,Dehradun,Maharashtra,9373,2012,4.5,ops952@carrier.in,17014.16,FALSE,Same Day,TRUE,TRUE,2272,20
CAR00953,Express Roadways,Haridwar,Gujarat,17294,1988,4.5,ops953@carrier.in,14841.4,FALSE,Next Day,TRUE,TRUE,14432,51
CAR00954,Porter Technologies,Gandhinagar,Delhi,13283,2016,2.2,ops954@carrier.in,7161.13,FALSE,Economy,FALSE,TRUE,15283,30
CAR00955,Vulcan Express,Noida,Uttarakhand,15264,1994,4.2,ops955@carrier.in,18759.74,FALSE,Next Day,TRUE,TRUE,13458,43
CAR00956,Xpressbees,Trichy,Punjab,16720,1982,4.5,ops956@carrier.in,11945.53,TRUE,Same Day,TRUE,FALSE,12341,35
CAR00957,TCI Express,Hubli,Goa,2045,1987,2.6,ops957@carrier.in,8607.54,TRUE,Express,FALSE,FALSE,4544,76
CAR00958,Porter Technologies,Deoghar,Goa,18725,1989,2.3,ops958@carrier.in,1367.66,TRUE,Standard,FALSE,TRUE,18925,21
CAR00959,Vulcan Express,Bengaluru,Telangana,15718,1984,2.2,ops959@carrier.in,4545.66,TRUE,Standard,TRUE,TRUE,7397,62
CAR00960,FedEx India,Roorkee,West Bengal,6089,1991,1.7,ops960@carrier.in,3390.32,TRUE,Same Day,TRUE,FALSE,6146,16
CAR00961,Trackon Couriers,Darbhanga,Uttar Pradesh,3857,1980,3,ops961@carrier.in,4295.94,TRUE,Standard,TRUE,FALSE,16024,10
CAR00962,Speed Post,Shimla,Jharkhand,6720,1988,3.6,ops962@carrier.in,N/A,TRUE,Same Day,FALSE,TRUE,4526,22
CAR00963,TVS Supply Chain,Guwahati,Assam,12475,2018,3.7,ops963@carrier.in,5304.06,no,Next Day,FALSE,TRUE,10057,37
CAR00964,Spoton Logistics,Roorkee,Kerala,2105,2022,4.1,ops964@carrier.in,6938.51,FALSE,Same Day,TRUE,FALSE,7740,15
CAR00965,Vulcan Express,Jabalpur,Uttarakhand,1895,2021,,ops965@carrier.in,18992.38,FALSE,Same Day,FALSE,TRUE,12838,67
CAR00966,VRL Logistics,Shimla,Odisha,11032,1982,4,ops966@carrier.in,6351.88,FALSE,Standard,TRUE,TRUE,4875,56
CAR00967,Shree Maruti Courier,Cuttack,Himachal Pradesh,17849,2011,2.7,ops967@carrier.in,52.89,TRUE,Next Day,TRUE,TRUE,11227,44
CAR00968,Shadowfax Technologies,Bhopal,Telangana,11403,2014,4.5,ops968@carrier.in,11075.57,TRUE,Express,TRUE,TRUE,18372,59
CAR00969,Shiprocket,Karimnagar,Madhya Pradesh,3220,1988,4.6,ops969@carrier.in,19710.64,FALSE,Express,TRUE,FALSE,9747,19
CAR00970,Ecom Express,Kanpur,Himachal Pradesh,18762,1986,4.7,ops970@carrier.in,17563.9,FALSE,Same Day,TRUE,FALSE,7282,10
CAR00971,Om Logistics,Mandi,Jharkhand,2516,2022,3.7,ops971@carrier.in,2513.27,FALSE,Same Day,FALSE,TRUE,3951,85
CAR00972,Ekart Logistics,Bengaluru,Telangana,19871,2020,1.9,ops972@carrier.in,undisclosed,FALSE,Next Day,TRUE,FALSE,9962,90
CAR00973,Professional Couriers,Mangaluru,Punjab,13016,2015,3.7,ops973@carrier.in,986.6,TRUE,Express,FALSE,FALSE,2970,74
CAR00974,VRL Logistics,Indore,Punjab,16522,1987,3,ops974@carrier.in,5107.61,TRUE,Economy,TRUE,FALSE,4965,63
CAR00975,TVS Supply Chain,Margao,Telangana,14199,1992,3.5,ops975@carrier.in,11653.49,TRUE,Same Day,TRUE,TRUE,17379,
CAR00976,Shadowfax Technologies,Chennai,Tamil Nadu,16783,1996,3.1,ops976@carrier.in,8931.46,TRUE,Economy,TRUE,TRUE,18977,54
CAR00977,Speed Post,Kochi,Telangana,3000,2021,3.8,ops977@carrier.in,12230.79,FALSE,Economy,FALSE,TRUE,18750,74
CAR00978,TVS Supply Chain,Pune,Gujarat,15239,1984,1.6,ops978@carrier.in,12643.16,FALSE,Same Day,TRUE,TRUE,7556,16
CAR00979,VRL Logistics,Vadodara,West Bengal,19368,2003,1.7,ops979@carrier.in,16923.13,TRUE,Next Day,TRUE,TRUE,6877,59
CAR00980,Mahindra Logistics,Ludhiana,Delhi,12600,1999,2.4,ops980@carrier.in,14423.81,FALSE,Economy,TRUE,FALSE,18085,18
CAR00981,Dunzo Daily,Cuttack,Telangana,15489,1993,2.1,ops981@carrier.in,7341.36,TRUE,Economy,FALSE,FALSE,15483,62
CAR00982,DHL Express India,Guwahati,Delhi,15002,1981,3.3,ops982@carrier.in,2835.69,FALSE,Standard,FALSE,TRUE,7196,
CAR00983,Professional Couriers,Khammam,Assam,14117,1988,3.6,ops983@carrier.in,10342.92,TRUE,Same Day,TRUE,FALSE,14033,
CAR00984,Xpressbees,Asansol,Rajasthan,17166,2021,3.6,ops984@carrier.in,483.6,FALSE,Economy,TRUE,TRUE,12186,83
CAR00985,Redif Logistics,Panaji,Haryana,14414,1993,1.8,ops985@carrier.in,15203.62,FALSE,Next Day,TRUE,TRUE,5695,13
CAR00986,Vulcan Express,New Delhi,Jharkhand,19019,1998,4.2,ops986@carrier.in,19625.29,FALSE,Economy,TRUE,TRUE,5111,16
CAR00987,Amazon Logistics India,Muzaffarpur,Rajasthan,18134,2015,3.3,ops987@carrier.in,16488.54,TRUE,Express,FALSE,TRUE,15347,
CAR00988,FedEx India,Gurugram,West Bengal,844,1997,4.3,ops988@carrier.in,--,TRUE,Economy,TRUE,TRUE,4015,
CAR00989,TCI Express,Shimla,Assam,10081,2021,,ops989@carrier.in,18991.28,TRUE,Same Day,FALSE,TRUE,15984,70
CAR00990,Professional Couriers,Bokaro,Punjab,6046,1997,4.1,ops990@carrier.in,6575.41,FALSE,Same Day,TRUE,TRUE,993,19
CAR00991,TCI Express,Kanpur,Jharkhand,10524,2006,3.2,ops991@carrier.in,16550.32,FALSE,Economy,FALSE,TRUE,10977,64
CAR00992,Xpressbees,Guwahati,Uttar Pradesh,7607,1994,4.6,ops992@carrier.in,8942.24,1,Next Day,FALSE,FALSE,12170,
CAR00993,DTDC Express,Karimnagar,Telangana,18202,2002,,ops993@carrier.in,5106.08,FALSE,Next Day,FALSE,FALSE,14271,58
CAR00994,TCI Express,Chennai,Maharashtra,10082,2012,4.3,ops994@carrier.in,13623.46,FALSE,Same Day,TRUE,TRUE,14775,43
CAR00995,Safexpress,Hyderabad,Uttar Pradesh,2034,1994,1.8,ops995@carrier.in,undisclosed,TRUE,Standard,TRUE,FALSE,7720,
CAR00996,Porter Technologies,Mandi,Bihar,2958,2013,2.2,ops996@carrier.in,1019.47,FALSE,Express,FALSE,TRUE,10943,81
CAR00997,DHL Express India,Dhanbad,Tamil Nadu,14882,2017,2.2,ops997@carrier.in,5965.75,FALSE,Standard,TRUE,TRUE,15446,20
CAR00998,DTDC Express,Dehradun,Rajasthan,11003,2017,1.7,ops998@carrier.in,3899.45,FALSE,Next Day,TRUE,TRUE,3123,10
CAR00999,TVS Supply Chain,Haridwar,Madhya Pradesh,8423,1999,1.8,ops999@carrier.in,4958.52,FALSE,Express,FALSE,TRUE,7465,16
CAR01000,Gati Ltd,Berhampur,Gujarat,12980,1996,4.7,ops1000@carrier.in,2844.48,TRUE,Same Day,FALSE,FALSE,8077,50
CAR01001,VRL Logistics,Gandhinagar,Haryana,19346,1982,2.1,ops1001@carrier.in,13519.18,1,Next Day,TRUE,TRUE,2673,80
CAR01002,Speed Post,Patna,Odisha,3689,1995,4.7,ops1002@carrier.in,440.95,no,Express,TRUE,TRUE,15312,13
CAR01003,Blue Dart Express,Agra,Uttarakhand,9946,2010,4.5,ops1003@carrier.in,--,TRUE,Next Day,FALSE,TRUE,726,37
CAR01004,Porter Technologies,Margao,Goa,17419,1989,2,ops1004@carrier.in,775.57,TRUE,Economy,FALSE,FALSE,7955,39
CAR01005,Delhivery Ltd,Madurai,Goa,16426,1998,4.5,ops1005@carrier.in,4700.65,FALSE,Economy,FALSE,FALSE,10891,54
CAR01006,Ecom Express,Pune,Assam,12007,1981,,ops1006@carrier.in,2271.71,TRUE,Economy,TRUE,TRUE,8336,20
CAR01007,Ekart Logistics,Gaya,West Bengal,18845,1982,1.8,ops1007@carrier.in,3016.7,TRUE,Same Day,FALSE,TRUE,6898,69
CAR01008,Porter Technologies,Haldwani,Punjab,6135,1993,4.1,ops1008@carrier.in,393.33,FALSE,Same Day,FALSE,TRUE,14153,50
CAR01009,Blue Dart Express,Mumbai,Kerala,19593,1992,,ops1009@carrier.in,15174.57,TRUE,Express,FALSE,TRUE,3616,30
CAR01010,TCI Express,Hyderabad,Haryana,15196,2009,4.4,ops1010@carrier.in,13104.79,TRUE,Standard,TRUE,TRUE,2444,46
CAR01011,Spoton Logistics,Kozhikode,Madhya Pradesh,14590,2014,,ops1011@carrier.in,199.28,TRUE,Economy,TRUE,TRUE,10000,84
CAR01012,Vulcan Express,Mysuru,Delhi,8372,2019,4,ops1012@carrier.in,92.83,TRUE,Standard,FALSE,FALSE,8793,70
CAR01013,Redif Logistics,Vadodara,Jharkhand,4510,2013,,ops1013@carrier.in,19468.25,FALSE,Standard,TRUE,FALSE,957,81
CAR01014,Spoton Logistics,Kozhikode,Assam,2231,2010,3.3,ops1014@carrier.in,18224.32,TRUE,Express,FALSE,FALSE,11895,60
CAR01015,Xpressbees,Dwarka,Gujarat,13011,2022,4.1,ops1015@carrier.in,14472.13,FALSE,Same Day,FALSE,TRUE,11051,40
CAR01016,Spoton Logistics,Mapusa,Tamil Nadu,6496,2009,2.8,ops1016@carrier.in,11606.15,TRUE,Economy,FALSE,TRUE,2597,89
CAR01017,Mahindra Logistics,Mumbai,Bihar,14925,1998,3.6,ops1017@carrier.in,2968.05,N,Standard,FALSE,FALSE,11554,89
CAR01018,DHL Express India,Bokaro,Maharashtra,7216,1984,3.4,ops1018@carrier.in,19369.83,TRUE,Economy,TRUE,TRUE,3164,72
CAR01019,Patel Roadways,Gwalior,Gujarat,1170,1980,3.7,ops1019@carrier.in,16975.23,FALSE,Next Day,FALSE,TRUE,769,74
CAR01020,DHL Express India,Bhopal,Karnataka,2702,2019,4.1,ops1020@carrier.in,16845.65,TRUE,Same Day,TRUE,TRUE,13609,42
CAR01021,Porter Technologies,Haldwani,Jharkhand,3797,2009,4.8,ops1021@carrier.in,17161.09,FALSE,Same Day,TRUE,TRUE,3150,78
CAR01022,Shadowfax Technologies,Asansol,Tamil Nadu,19939,1999,2.8,ops1022@carrier.in,8676.52,FALSE,Express,TRUE,FALSE,12386,27
CAR01023,Professional Couriers,Udaipur,Bihar,9016,1981,4.6,ops1023@carrier.in,11077.05,FALSE,Economy,TRUE,TRUE,5965,64
CAR01024,DHL Express India,Nashik,Punjab,N/A,1984,2.1,ops1024@carrier.in,16297.35,FALSE,Same Day,FALSE,FALSE,15437,82
CAR01025,Xpressbees,Berhampur,West Bengal,4835,2022,1.8,ops1025@carrier.in,4601.5,FALSE,Same Day,FALSE,TRUE,618,66
CAR01026,Shree Maruti Courier,Dibrugarh,West Bengal,14463,2003,2,ops1026@carrier.in,546.21,FALSE,Express,FALSE,FALSE,5538,36
CAR01027,Rivigo,Mandi,Delhi,4232,1999,4.6,ops1027@carrier.in,15698.24,TRUE,Standard,TRUE,TRUE,12240,85
CAR01028,Amazon Logistics India,Silchar,Madhya Pradesh,14518,2021,4.5,ops1028@carrier.in,16530.53,TRUE,Standard,FALSE,FALSE,1266,30
CAR01029,Xpressbees,Dharamshala,Haryana,8405,2004,2.9,ops1029@carrier.in,19740.74,1,Express,FALSE,FALSE,11259,52
CAR01030,Spoton Logistics,Vadodara,Maharashtra,3347,2006,5,ops1030@carrier.in,10585.14,FALSE,Next Day,TRUE,FALSE,5289,81
CAR01031,Om Logistics,Haridwar,Kerala,N/A,1986,2.5,ops1031@carrier.in,7387.55,FALSE,Next Day,TRUE,TRUE,4818,37
CAR01032,VRL Logistics,Mysuru,Madhya Pradesh,2680,2018,3.7,ops1032@carrier.in,12133.21,FALSE,Next Day,TRUE,TRUE,973,62
CAR01033,Dunzo Daily,Gandhinagar,Punjab,N/A,2002,2.1,ops1033@carrier.in,3590.51,TRUE,Express,TRUE,FALSE,11016,24
CAR01034,DHL Express India,Ponda,Uttarakhand,6367,2007,3.5,ops1034@carrier.in,815.06,FALSE,Economy,FALSE,FALSE,14758,74
CAR01035,Om Logistics,Meerut,Karnataka,1289,2013,4.1,ops1035@carrier.in,1712.04,FALSE,Same Day,FALSE,TRUE,4015,20
CAR01036,Xpressbees,Gurugram,Jharkhand,12948,1988,3.2,ops1036@carrier.in,12738.38,TRUE,Same Day,TRUE,FALSE,18716,49
CAR01037,Shree Maruti Courier,Howrah,Goa,11027,1981,3.9,ops1037@carrier.in,12449.48,TRUE,Economy,TRUE,FALSE,1598,32
CAR01038,Vulcan Express,Nagpur,Jharkhand,17097,2013,4.2,ops1038@carrier.in,16624.5,TRUE,Economy,FALSE,TRUE,3952,
CAR01039,FedEx India,Gandhinagar,Karnataka,14426,2004,3.2,ops1039@carrier.in,8235.76,TRUE,Next Day,TRUE,FALSE,6093,60
CAR01040,TVS Supply Chain,Coimbatore,Uttarakhand,7681,2009,5,ops1040@carrier.in,8988.09,TRUE,Next Day,FALSE,FALSE,7109,50
CAR01041,TVS Supply Chain,Kolkata,Bihar,17076,1986,2.6,ops1041@carrier.in,2442.57,TRUE,Standard,TRUE,FALSE,12506,80
CAR01042,Shiprocket,Dehradun,Madhya Pradesh,7093,2008,2.5,ops1042@carrier.in,19519.75,TRUE,Standard,TRUE,TRUE,3830,38
CAR01043,Mahindra Logistics,Rohini,Jharkhand,8575,1998,4.8,ops1043@carrier.in,19061.5,TRUE,Economy,FALSE,TRUE,2305,73
CAR01044,Mahindra Logistics,New Delhi,Gujarat,12264,2011,2.8,ops1044@carrier.in,16007.9,TRUE,Next Day,FALSE,TRUE,1660,22
CAR01045,FedEx India,Sambalpur,Haryana,6545,2004,1.5,ops1045@carrier.in,11358.69,FALSE,Standard,TRUE,FALSE,17655,38
CAR01046,Shiprocket,Haridwar,Gujarat,14608,2002,1.7,ops1046@carrier.in,444.09,TRUE,Standard,TRUE,FALSE,6109,78
CAR01047,DTDC Express,Patiala,Maharashtra,8459,2017,3.8,ops1047@carrier.in,3003.58,FALSE,Same Day,FALSE,FALSE,6779,22
CAR01048,Rivigo,Haldwani,Jharkhand,6357,2011,2.9,ops1048@carrier.in,18505.11,FALSE,Next Day,FALSE,TRUE,3391,71
CAR01049,TVS Supply Chain,Thiruvananthapuram,Madhya Pradesh,15512,1981,4.2,ops1049@carrier.in,14189.09,FALSE,Same Day,FALSE,FALSE,1613,61
CAR01050,Vulcan Express,Ajmer,West Bengal,357,2015,2.3,ops1050@carrier.in,16739.62,TRUE,Next Day,TRUE,TRUE,15682,80
CAR01051,Shadowfax Technologies,Darbhanga,Uttar Pradesh,1475,1988,4.9,ops1051@carrier.in,13859.58,TRUE,Next Day,TRUE,TRUE,16855,53
CAR01052,Blue Dart Express,Hyderabad,Goa,16998,2013,5,ops1052@carrier.in,9669.53,TRUE,Next Day,TRUE,FALSE,2063,42
