Shipment_ID,Order_ID,Customer_ID,Carrier_ID,Warehouse_ID,Vehicle_ID,Route_ID,Origin_City,Origin_State,Destination_City,Destination_State,Product_Category,Weight_kg,Volume_m3,Dispatch_Date,Expected_Delivery,Actual_Delivery,Freight_Charge_INR,GST_INR,Payment_Mode,Delivery_Status,Is_Delayed,Attempts,POD_Collected
SHP0000325,ORD0000325,CUST003384,CAR005,WH012,VEH00110,RTE005408,Coimbatore,Tamil Nadu,Mandi,Himachal Pradesh,Sports & Fitness,143.15,24.4,2023-11-14 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00,1033.24,185.98,Prepaid,Lost,0,3,TRUE
SHP0000326,ORD0000326,CUST006527,CAR006,WH069,VEH03591,RTE006481,Hubli,Karnataka,Berhampur,Odisha,Books & Stationery,227.62,12.665,2024-09-19 00:00:00,2024-09-24 00:00:00,2024-09-24 00:00:00,3832.78,689.9,Wallet,Pending Pickup,FALSE,3,FALSE
SHP0000327,ORD0000327,CUST004233,CAR012,WH034,VEH02208,RTE005440,Haldwani,Uttarakhand,Mapusa,Goa,Pharmaceuticals,143.39,21.107,2023-06-14 00:00:00,2023-06-20 00:00:00,2023-06-22 00:00:00,826.37,148.75,UPI,Delivered,TRUE,3,TRUE
SHP0000328,ORD0000328,CUST001429,CAR011,WH083,VEH05021,RTE006663,Meerut,Uttar Pradesh,Ludhiana,Punjab,Pharmaceuticals,59.22,14.176,2024-09-16 00:00:00,2024-09-23 00:00:00,2024-09-23 00:00:00,990.29,178.25,Credit,Returned,FALSE,2,TRUE
SHP0000329,ORD0000329,CUST002496,CAR007,WH060,VEH06332,RTE004995,Jamshedpur,Jharkhand,Dehradun,Uttarakhand,Perishables,349.6,9.396,2022-09-15 00:00:00,2022-09-20 00:00:00,2022-09-18 00:00:00,5274.99,949.5,Net Banking,Out for Delivery,FALSE,4,TRUE
SHP0000330,ORD0000330,CUST001585,CAR007,WH097,VEH06240,RTE002771,Karimnagar,Telangana,Darbhanga,Bihar,Apparel & Fashion,186,24.784,2024-05-29 00:00:00,2024-05-31 00:00:00,2024-05-31 00:00:00,3075.65,553.62,Credit,Pending Pickup,FALSE,3,FALSE
SHP0000331,ORD0000331,CUST003445,CAR004,WH037,VEH04541,RTE002379,Surat,Gujarat,Thiruvananthapuram,Kerala,Books & Stationery,164.54,12.261,2023-07-20 00:00:00,2023-07-22 00:00:00,2023-07-24 00:00:00,2602.47,468.44,COD,Pending Pickup,TRUE,4,FALSE
SHP0000332,ORD0000332,CUST004765,CAR007,WH034,VEH04975,RTE005878,Panipat,Haryana,Roorkee,Uttarakhand,Furniture,372.62,10.424,2021-04-05 00:00:00,2021-04-15 00:00:00,2021-04-15 00:00:00,5006.33,901.14,Credit,Pending Pickup,FALSE,3,FALSE
SHP0000333,ORD0000333,CUST004098,CAR004,WH006,VEH06634,RTE000343,Bengaluru,Karnataka,Pune,Maharashtra,Industrial Goods,,16.519,2022-05-12 00:00:00,2022-05-22 00:00:00,2022-05-24 00:00:00,1826.56,328.78,UPI,In Transit,TRUE,1,FALSE
SHP0000334,ORD0000334,CUST000585,CAR001,WH008,VEH00104,RTE000199,Siliguri,West Bengal,Jalandhar,Punjab,Furniture,97.99,16.134,2022-10-10 00:00:00,2022-10-13 00:00:00,2022-10-13 00:00:00,1154.17,207.75,Net Banking,In Transit,FALSE,4,TRUE
SHP0000335,ORD0000335,CUST006180,CAR006,WH008,VEH00110,RTE006649,Gurugram,Haryana,Patiala,Punjab,Cosmetics & Personal Care,20.28,3.4,2021-04-01 00:00:00,2021-04-07 00:00:00,2021-04-05 00:00:00,327.89,59.02,Credit,Out for Delivery,FALSE,2,FALSE
SHP0000336,ORD0000336,CUST001035,CAR002,WH041,VEH03405,RTE001403,Bhopal,Madhya Pradesh,Ludhiana,Punjab,Perishables,301.72,,2023-05-12 00:00:00,2023-05-18 00:00:00,2023-05-17 00:00:00,4870.24,876.64,Wallet,Pending Pickup,FALSE,3,TRUE
SHP0000337,ORD0000337,CUST000379,CAR003,WH033,VEH00749,RTE006691,Kota,Rajasthan,Ambala,Haryana,Toys & Games,167.5,23.932,2023-10-03 00:00:00,2023-10-05 00:00:00,2023-10-07 00:00:00,2714.63,488.63,UPI,In Transit,TRUE,3,FALSE
SHP0000338,ORD0000338,CUST000367,CAR009,WH088,VEH04509,RTE001127,Tezpur,Assam,Guwahati,Assam,Industrial Goods,53.04,22.392,2022-11-03 00:00:00,2022-11-06 00:00:00,2022-11-04 00:00:00,737.62,132.77,UPI,Cancelled,Yes,4,TRUE
SHP0000339,ORD0000339,CUST003527,CAR015,WH032,VEH00324,RTE000072,Dehradun,Uttarakhand,Surat,Gujarat,Automotive Parts,32.93,10.219,2023-08-01 00:00:00,2023-08-07 00:00:00,2023-08-06 00:00:00,523.84,94.29,Credit,In Transit,FALSE,1,TRUE
SHP0000340,ORD0000340,CUST003873,CAR002,WH083,VEH01253,RTE005789,Jabalpur,Madhya Pradesh,Tezpur,Assam,Grocery & FMCG,52.31,24.109,2023-11-13 00:00:00,2023-11-17 00:00:00,2023-11-15 00:00:00,636.19,114.51,Prepaid,Delayed,FALSE,2,FALSE
SHP0000341,ORD0000341,CUST004558,CAR007,WH012,VEH00265,RTE001300,Ponda,Goa,Kozhikode,Kerala,Books & Stationery,197.01,4.098,2024-06-11 00:00:00,2024-06-20 00:00:00,2024-06-19 00:00:00,2331.31,419.64,COD,In Transit,FALSE,2,Y
SHP0000342,ORD0000342,CUST005640,CAR004,WH086,VEH01554,RTE005808,Bokaro,Jharkhand,Agra,Uttar Pradesh,Industrial Goods,60.4,15.024,2023-04-28 00:00:00,2023-04-29 00:00:00,2023-04-29 00:00:00,1021.01,183.78,Net Banking,Cancelled,FALSE,2,FALSE
SHP0000343,ORD0000343,CUST005040,CAR014,WH021,VEH00942,RTE003558,Nashik,Maharashtra,Haridwar,Uttarakhand,Books & Stationery,267.46,9.54,2023-11-29 00:00:00,2023-12-07 00:00:00,2023-12-13 00:00:00,4211.51,758.07,UPI,In Transit,TRUE,1,TRUE
SHP0000344,ORD0000344,CUST003677,CAR008,WH017,VEH03061,RTE006308,Dehradun,Uttarakhand,Jaipur,Rajasthan,Books & Stationery,220.49,13.375,2022-04-07 00:00:00,2022-04-16 00:00:00,2022-04-14 00:00:00,1254.88,225.88,Prepaid,Delayed,FALSE,3,TRUE
SHP0000345,ORD0000345,CUST001294,CAR010,WH021,VEH03029,RTE003735,Jabalpur,Madhya Pradesh,Darbhanga,Bihar,Books & Stationery,437.36,10.859,2022-01-27 00:00:00,2022-01-29 00:00:00,2022-01-28 00:00:00,3808.57,685.54,Prepaid,Delivered,FALSE,3,TRUE
SHP0000346,ORD0000346,CUST003458,CAR010,WH092,VEH03539,RTE004580,Salem,Tamil Nadu,Karimnagar,Telangana,Sports & Fitness,327.51,7.568,2022-11-24 00:00:00,2022-12-04 00:00:00,2022-12-06 00:00:00,1831.88,329.74,COD,In Transit,TRUE,2,TRUE
SHP0000347,ORD0000347,CUST003758,CAR007,WH054,VEH03807,RTE004563,Surat,Gujarat,Patna,Bihar,Books & Stationery,174.19,0.249,2022-12-27 00:00:00,2022-12-29 00:00:00,2023-01-03 00:00:00,1304.19,234.75,Prepaid,Pending Pickup,TRUE,2,TRUE
SHP0000348,ORD0000348,CUST000988,CAR004,WH039,VEH03784,RTE006515,Hyderabad,Telangana,Gurugram,Delhi,Perishables,281.97,12.18,2024-11-15 00:00:00,2024-11-19 00:00:00,2024-11-20 00:00:00,4142.72,745.69,COD,Lost,TRUE,3,FALSE
SHP0000349,ORD0000349,CUST003035,CAR015,WH075,VEH06553,RTE003429,Trichy,Tamil Nadu,Manali,Himachal Pradesh,Home Appliances,81.85,13.697,2023-07-03 00:00:00,2023-07-15 00:00:00,2023-07-15 00:00:00,675.24,121.54,COD,Lost,FALSE,4,FALSE
SHP0000350,ORD0000350,CUST003457,CAR002,WH024,VEH02597,RTE004793,Chennai,Tamil Nadu,Mangaluru,Karnataka,Pharmaceuticals,287.48,1.446,2021-01-28 00:00:00,2021-02-03 00:00:00,2021-02-02 00:00:00,2700.02,486,Prepaid,Cancelled,FALSE,1,TRUE
SHP0000351,ORD0000351,CUST004792,CAR008,WH029,VEH01521,RTE002948,Haldwani,Uttarakhand,Kannur,Kerala,Grocery & FMCG,469.61,14.846,2023-09-25 00:00:00,2023-09-26 00:00:00,2023-09-26 00:00:00,7143.05,1285.75,Prepaid,Cancelled,FALSE,4,FALSE
SHP0000352,ORD0000352,CUST000707,CAR004,WH020,VEH00944,RTE000841,Surat,Gujarat,Haridwar,Uttarakhand,Apparel & Fashion,332.62,1.037,2023-06-25 00:00:00,2023-07-01 00:00:00,2023-06-29 00:00:00,5864.65,1055.64,UPI,Lost,FALSE,1,TRUE
SHP0000353,ORD0000353,CUST005230,CAR004,WH057,VEH03366,RTE001288,Warangal,Telangana,Faridabad,Haryana,Sports & Fitness,123.15,17.766,2022-04-29 00:00:00,2022-05-11 00:00:00,2022-05-10 00:00:00,1431.23,257.62,Wallet,Pending Pickup,FALSE,3,FALSE
SHP0000354,ORD0000354,CUST002472,CAR013,WH022,VEH01601,RTE003910,Gwalior,Madhya Pradesh,Hubli,Karnataka,Toys & Games,NA,0.606,2021-07-27 00:00:00,2021-08-08 00:00:00,2021-08-06 00:00:00,5415.62,974.81,Prepaid,Out for Delivery,FALSE,1,yes
SHP0000355,ORD0000355,CUST005934,CAR015,WH039,VEH03011,RTE006046,Vasco,Goa,Agra,Uttar Pradesh,Jewellery,75.96,4.618,2021-12-16 00:00:00,2021-12-20 00:00:00,2021-12-24 00:00:00,394.36,70.98,Wallet,Delivered,TRUE,4,TRUE
SHP0000356,ORD0000356,CUST005846,CAR004,WH082,VEH05075,RTE000015,Kanpur,Uttar Pradesh,Bokaro,Jharkhand,Perishables,38.37,13.989,2024-09-09 00:00:00,2024-09-21 00:00:00,2024-09-26 00:00:00,583.21,104.98,COD,Delivered,TRUE,4,TRUE
SHP0000357,ORD0000357,CUST003840,CAR014,WH040,VEH06556,RTE002572,Ludhiana,Punjab,Panipat,Haryana,Toys & Games,,17.248,2022-03-23 00:00:00,2022-04-04 00:00:00,2022-04-04 00:00:00,5844.58,1052.02,COD,Pending Pickup,FALSE,3,TRUE
SHP0000358,ORD0000358,CUST006601,CAR009,WH100,VEH01289,RTE004007,Lucknow,Uttar Pradesh,Gwalior,Madhya Pradesh,Automotive Parts,230.19,12.73,2021-07-25 00:00:00,2021-07-30 00:00:00,2021-07-29 00:00:00,2760.45,496.88,Credit,In Transit,FALSE,1,FALSE
SHP0000359,ORD0000359,CUST000122,CAR014,WH088,VEH05127,RTE000236,Khammam,Telangana,Bhopal,Madhya Pradesh,Books & Stationery,480.9,5.661,2022-10-24 00:00:00,2022-11-03 00:00:00,2022-11-01 00:00:00,7712.89,1388.32,UPI,Out for Delivery,FALSE,3,TRUE
SHP0000360,ORD0000360,CUST000598,CAR006,WH082,VEH02103,RTE005830,Dhanbad,Jharkhand,Ludhiana,Punjab,Office Supplies,231.06,4.922,2022-11-06 00:00:00,2022-11-11 00:00:00,2022-11-11 00:00:00,3237.67,582.78,COD,Delivered,FALSE,1,FALSE
SHP0000361,ORD0000361,CUST001292,CAR007,WH086,VEH06015,RTE001310,Kochi,Kerala,Guwahati,Assam,Pharmaceuticals,43.65,16.157,2022-11-28 00:00:00,2022-11-30 00:00:00,2022-12-01 00:00:00,409.25,73.66,UPI,In Transit,TRUE,4,FALSE
SHP0000362,ORD0000362,CUST005069,CAR009,WH046,VEH02296,RTE003957,Khammam,Telangana,Silchar,Assam,Pharmaceuticals,259.95,19.986,2024-07-18 00:00:00,2024-07-28 00:00:00,2024-07-28 00:00:00,2069.59,372.53,Wallet,Delayed,FALSE,1,FALSE
SHP0000363,ORD0000363,CUST006772,CAR011,WH005,VEH02468,RTE001562,Rohini,Delhi,Mumbai,Maharashtra,Toys & Games,430.39,20.564,2021-03-29 00:00:00,2021-04-10 00:00:00,2021-04-10 00:00:00,2608.4,469.51,Prepaid,Delayed,FALSE,1,TRUE
SHP0000364,ORD0000364,CUST004449,CAR004,WH029,VEH06397,RTE005185,Belagavi,Karnataka,Rajkot,Gujarat,Books & Stationery,356.94,16.219,2024-10-27 00:00:00,2024-11-04 00:00:00,2024-11-08 00:00:00,4082.44,734.84,COD,Out for Delivery,TRUE,1,FALSE
SHP0000365,ORD0000365,CUST001732,CAR007,WH065,VEH02912,RTE000170,Bhubaneswar,Odisha,Mapusa,Goa,Grocery & FMCG,188.78,16.46,2022-10-14 00:00:00,2022-10-16 00:00:00,2022-10-14 00:00:00,1882.72,338.89,Wallet,Returned,FALSE,4,TRUE
SHP0000366,ORD0000366,CUST005534,CAR010,WH074,VEH00237,RTE006314,Khammam,Telangana,Dharamshala,Himachal Pradesh,Automotive Parts,348.6,17.604,2023-06-21 00:00:00,2023-06-27 00:00:00,,1965.35,353.76,COD,In Transit,TRUE,4,TRUE
SHP0000367,ORD0000367,CUST006290,CAR013,WH027,VEH03692,RTE005571,Gurugram,Delhi,Jaipur,Rajasthan,Industrial Goods,230.45,2.176,2024-10-16 00:00:00,2024-10-28 00:00:00,2024-10-30 00:00:00,2509.34,451.68,Credit,Out for Delivery,TRUE,2,FALSE
SHP0000368,ORD0000368,CUST004809,CAR011,WH039,VEH03560,RTE001905,Pune,Maharashtra,Vasco,Goa,Office Supplies,470.42,10.675,2021-03-09 00:00:00,2021-03-17 00:00:00,2021-03-17 00:00:00,4780.2,860.44,UPI,Lost,FALSE,4,FALSE
SHP0000369,ORD0000369,CUST006130,CAR006,WH062,VEH02648,RTE004256,Patiala,Punjab,Ambala,Haryana,Automotive Parts,96.92,19.098,2023-01-03 00:00:00,2023-01-09 00:00:00,2023-01-08 00:00:00,1219.17,219.45,COD,Returned,FALSE,3,FALSE
SHP0000370,ORD0000370,CUST006300,CAR008,WH055,VEH02512,RTE001503,Surat,Gujarat,Manali,Himachal Pradesh,Sports & Fitness,25.9,12.002,2021-09-18 00:00:00,2021-09-24 00:00:00,2021-09-22 00:00:00,285.45,51.38,Net Banking,Cancelled,FALSE,3,TRUE
SHP0000371,ORD0000371,CUST002094,CAR001,WH084,VEH03740,RTE000481,Nizamabad,Telangana,Sambalpur,Odisha,Perishables,132.08,21.161,2024-08-11 00:00:00,2024-08-19 00:00:00,2024-08-20 00:00:00,2199.07,395.83,Credit,Delivered,TRUE,1,FALSE
SHP0000372,ORD0000372,CUST005618,CAR012,WH036,VEH04325,RTE000445,Kota,Rajasthan,Berhampur,Odisha,Pharmaceuticals,,24.03,2021-07-11 00:00:00,2021-07-13 00:00:00,2021-07-11 00:00:00,3808.85,685.59,Net Banking,In Transit,FALSE,3,TRUE
SHP0000373,ORD0000373,CUST002923,CAR012,WH080,VEH04196,RTE000070,Guwahati,Assam,Nashik,Maharashtra,Books & Stationery,1.36,19.108,2023-12-11 00:00:00,2023-12-18 00:00:00,2023-12-18 00:00:00,11.66,2.1,Credit,Delayed,FALSE,3,FALSE
SHP0000374,ORD0000374,CUST002398,CAR011,WH075,VEH04731,RTE005491,Dehradun,Uttarakhand,Bhopal,Madhya Pradesh,Grocery & FMCG,296.6,3.329,2023-09-07 00:00:00,2023-09-14 00:00:00,2023-09-19 00:00:00,3289.57,592.12,Prepaid,Delayed,TRUE,1,FALSE
SHP0000375,ORD0000375,CUST000644,CAR015,WH042,VEH00799,RTE000310,Berhampur,Odisha,Roorkee,Uttarakhand,Jewellery,165.99,10.272,2024-06-19 00:00:00,2024-06-23 00:00:00,2024-06-21 00:00:00,2494.69,449.04,Net Banking,Returned,FALSE,1,yes
SHP0000376,ORD0000376,CUST006413,CAR001,WH024,VEH06533,RTE001786,Roorkee,Uttarakhand,Thiruvananthapuram,Kerala,Electronics,77.71,14.923,2024-05-20 00:00:00,2024-05-23 00:00:00,2024-05-23 00:00:00,1186.99,213.66,Credit,Lost,FALSE,1,TRUE
SHP0000377,ORD0000377,CUST003129,CAR013,WH091,VEH02594,RTE004814,Aurangabad,Maharashtra,Kolkata,West Bengal,Electronics,49.77,2.126,2024-10-15 00:00:00,2024-10-24 00:00:00,2024-10-23 00:00:00,868.9,156.4,Net Banking,Delayed,FALSE,4,FALSE
SHP0000378,ORD0000378,CUST002259,CAR002,WH025,VEH06497,RTE000098,Chennai,Tamil Nadu,Muzaffarpur,Bihar,Furniture,,6.225,2022-04-01 00:00:00,2022-04-12 00:00:00,2022-04-13 00:00:00,1562.1,281.18,Net Banking,Cancelled,TRUE,4,N
SHP0000379,ORD0000379,CUST003168,CAR006,WH020,VEH03043,RTE000732,Hubli,Karnataka,Haldwani,Uttarakhand,Industrial Goods,342.26,3.553,2023-11-24 00:00:00,2023-12-05 00:00:00,2023-12-04 00:00:00,#ERROR,991.8,UPI,In Transit,FALSE,2,TRUE
SHP0000380,ORD0000380,CUST000224,CAR011,WH041,VEH05108,RTE000897,Rajkot,Gujarat,Rajkot,Gujarat,Apparel & Fashion,unknown,7.003,2022-07-15 00:00:00,2022-07-18 00:00:00,2022-07-19 00:00:00,2174.75,391.45,Net Banking,Delivered,TRUE,2,FALSE
SHP0000381,ORD0000381,CUST003994,CAR001,WH026,VEH01976,RTE000501,Roorkee,Uttarakhand,Muzaffarpur,Bihar,Home Appliances,135.72,12.381,2024-12-26 00:00:00,2024-12-31 00:00:00,2024-12-29 00:00:00,2362.43,425.24,COD,Pending Pickup,FALSE,2,FALSE
SHP0000382,ORD0000382,CUST005619,CAR014,WH094,VEH05102,RTE004581,Rohini,Delhi,Vasco,Goa,Automotive Parts,126.52,8.558,2022-07-28 00:00:00,2022-08-04 00:00:00,2022-08-04 00:00:00,1010.15,181.83,Credit,Pending Pickup,FALSE,1,FALSE
SHP0000383,ORD0000383,CUST000881,CAR012,WH061,VEH04386,RTE000402,Panipat,Haryana,Chennai,Tamil Nadu,Home Appliances,302.27,4.153,2022-06-24 00:00:00,2022-06-28 00:00:00,2022-06-28 00:00:00,3470.79,624.74,Prepaid,Cancelled,FALSE,4,FALSE
SHP0000384,ORD0000384,CUST002877,CAR004,WH061,VEH04792,RTE000415,Mandi,Himachal Pradesh,Chennai,Tamil Nadu,Industrial Goods,484.65,8.65,2021-04-02 00:00:00,2021-04-03 00:00:00,2021-04-02 00:00:00,8082.06,1454.77,COD,Pending Pickup,FALSE,4,FALSE
SHP0000385,ORD0000385,CUST000346,CAR005,WH083,VEH03820,RTE004648,Haridwar,Uttarakhand,Patna,Bihar,Industrial Goods,152.95,17.354,2022-09-30 00:00:00,2022-10-07 00:00:00,2022-10-05 00:00:00,2250.39,405.07,Net Banking,Returned,FALSE,3,FALSE
SHP0000386,ORD0000386,CUST000010,CAR004,WH038,VEH04024,RTE001421,Ahmedabad,Gujarat,Varanasi,Uttar Pradesh,Jewellery,240.03,7.57,2023-01-23 00:00:00,2023-01-25 00:00:00,2023-01-28 00:00:00,2286.31,411.54,Wallet,Cancelled,TRUE,3,TRUE
SHP0000387,ORD0000387,CUST003536,CAR002,WH100,VEH02971,RTE006707,Sambalpur,Odisha,Agra,Uttar Pradesh,Cosmetics & Personal Care,348.65,5.667,2023-11-09 00:00:00,2023-11-21 00:00:00,2023-11-20 00:00:00,N/A,386.17,Credit,Pending Pickup,FALSE,4,FALSE
SHP0000388,ORD0000388,CUST005243,CAR014,WH024,VEH05577,RTE004581,Vadodara,Gujarat,Madurai,Tamil Nadu,Apparel & Fashion,258.44,13.437,2024-01-06 00:00:00,2024-01-13 00:00:00,2024-01-19 00:00:00,3470.65,624.72,Prepaid,In Transit,TRUE,4,TRUE
SHP0000389,ORD0000389,CUST005695,CAR007,WH021,VEH05463,RTE001379,New Delhi,Delhi,Shimla,Himachal Pradesh,Industrial Goods,291.19,4.888,2022-03-05 00:00:00,2022-03-08 00:00:00,2022-03-06 00:00:00,4343.73,781.87,Prepaid,Returned,FALSE,3,TRUE
SHP0000390,ORD0000390,CUST005553,CAR003,WH082,VEH00963,RTE000921,Ujjain,Madhya Pradesh,Bhopal,Madhya Pradesh,Apparel & Fashion,357.69,20.966,2021-08-03 00:00:00,2021-08-05 00:00:00,2021-08-10 00:00:00,5120.52,921.69,Credit,Pending Pickup,TRUE,4,TRUE
SHP0000391,ORD0000391,CUST003223,CAR010,WH053,VEH02519,RTE006332,Ambala,Haryana,Jodhpur,Rajasthan,Books & Stationery,209.01,21.481,2021-06-06 00:00:00,2021-06-17 00:00:00,2021-06-15 00:00:00,2333.84,420.09,UPI,In Transit,FALSE,3,TRUE
SHP0000392,ORD0000392,CUST002845,CAR003,WH098,VEH01093,RTE000031,New Delhi,Delhi,Udaipur,Rajasthan,Sports & Fitness,195.54,3.576,2022-09-30 00:00:00,2022-10-11 00:00:00,2022-10-11 00:00:00,3497.79,629.6,Net Banking,Out for Delivery,FALSE,1,TRUE
SHP0000393,ORD0000393,CUST001359,CAR004,WH057,VEH02615,RTE001617,Gurugram,Haryana,Patna,Bihar,Perishables,368.68,4.185,2021-05-11 00:00:00,2021-05-20 00:00:00,2021-05-18 00:00:00,6587.63,1185.77,Net Banking,Lost,FALSE,3,TRUE
SHP0000394,ORD0000394,CUST004495,CAR012,WH009,VEH05880,RTE004456,Varanasi,Uttar Pradesh,Haldwani,Uttarakhand,Home Appliances,350.34,1.784,2022-09-24 00:00:00,2022-10-05 00:00:00,2022-10-05 00:00:00,4278.27,770.09,UPI,Delivered,FALSE,4,TRUE
SHP0000395,ORD0000395,CUST002717,CAR006,WH049,VEH04098,RTE004341,Durgapur,West Bengal,Sambalpur,Odisha,Toys & Games,263.27,12.053,2023-09-17 00:00:00,2023-09-23 00:00:00,2023-09-25 00:00:00,1948.69,350.76,UPI,Delayed,TRUE,4,FALSE
SHP0000396,ORD0000396,CUST001641,CAR007,WH037,VEH00173,RTE003941,Salem,Tamil Nadu,Ambala,Haryana,Grocery & FMCG,240.31,1.452,2021-04-16 00:00:00,2021-04-28 00:00:00,2021-05-02 00:00:00,2817.16,507.09,COD,Pending Pickup,TRUE,3,FALSE
SHP0000397,ORD0000397,CUST000411,CAR003,WH071,VEH04074,RTE004192,Panipat,Haryana,Lucknow,Uttar Pradesh,Books & Stationery,229.76,8.738,2024-08-27 00:00:00,2024-09-03 00:00:00,2024-09-01 00:00:00,3961.23,713.02,Credit,Delivered,FALSE,2,FALSE
SHP0000398,ORD0000398,CUST000259,CAR002,WH033,VEH06093,RTE000861,Dehradun,Uttarakhand,Berhampur,Odisha,Pharmaceuticals,153.63,23.055,2024-12-07 00:00:00,2024-12-11 00:00:00,2024-12-10 00:00:00,1198.69,215.76,COD,Delivered,FALSE,4,TRUE
SHP0000399,ORD0000399,CUST002133,CAR014,WH031,VEH02423,RTE002739,Rourkela,Odisha,Ponda,Goa,Pharmaceuticals,363.61,11.058,2021-07-29 00:00:00,2021-08-04 00:00:00,2021-08-10 00:00:00,5147.25,926.5,Wallet,In Transit,TRUE,1,N
SHP0000400,ORD0000400,CUST002686,CAR004,WH098,VEH01189,RTE000939,Vasco,Goa,Karimnagar,Telangana,Toys & Games,261.8,8.339,2021-11-09 00:00:00,2021-11-12 00:00:00,2021-11-11 00:00:00,3682,662.76,UPI,In Transit,FALSE,3,TRUE
SHP0000401,ORD0000401,CUST003068,CAR005,WH045,VEH01300,RTE002379,Surat,Gujarat,Jalandhar,Punjab,Home Appliances,27.98,18.269,2022-04-10 00:00:00,2022-04-11 00:00:00,2022-04-09 00:00:00,444.93,80.09,Wallet,In Transit,FALSE,4,N
SHP0000402,ORD0000402,CUST003846,CAR014,WH016,VEH00936,RTE000861,Asansol,West Bengal,Panipat,Haryana,Office Supplies,--,0.207,2024-08-20 00:00:00,2024-08-21 00:00:00,2024-08-23 00:00:00,1061.62,191.09,Net Banking,Cancelled,TRUE,2,FALSE
SHP0000403,ORD0000403,CUST005693,CAR004,WH037,VEH01323,RTE003814,Jaipur,Rajasthan,Salem,Tamil Nadu,Office Supplies,40.74,12.078,2022-10-23 00:00:00,2022-10-31 00:00:00,2022-11-05 00:00:00,536.87,96.64,UPI,Lost,0,2,FALSE
SHP0000404,ORD0000404,CUST005355,CAR004,WH046,VEH00011,RTE004127,Ajmer,Rajasthan,Ludhiana,Punjab,Office Supplies,309.19,14.101,2021-04-11 00:00:00,2021-04-18 00:00:00,2021-04-18 00:00:00,4985.63,897.41,Wallet,Delayed,FALSE,3,FALSE
SHP0000405,ORD0000405,CUST004172,CAR006,WH037,VEH06398,RTE004756,Cuttack,Odisha,Deoghar,Jharkhand,Industrial Goods,317.28,21.99,2022-02-11 00:00:00,2022-02-13 00:00:00,2022-02-13 00:00:00,5014.01,902.52,UPI,Pending Pickup,FALSE,3,TRUE
SHP0000406,ORD0000406,CUST003278,CAR008,WH093,VEH01573,RTE001316,Pune,Maharashtra,Rishikesh,Uttarakhand,Electronics,81.37,6.785,2023-04-01 00:00:00,2023-04-07 00:00:00,2023-04-07 00:00:00,725.14,130.53,UPI,Pending Pickup,FALSE,4,TRUE
SHP0000407,ORD0000407,CUST004375,CAR002,WH087,VEH06394,RTE003486,Udaipur,Rajasthan,Dehradun,Uttarakhand,Grocery & FMCG,33.77,3.977,2024-01-03 00:00:00,2024-01-04 00:00:00,2024-01-06 00:00:00,271.61,48.89,Wallet,Lost,TRUE,1,TRUE
SHP0000408,ORD0000408,CUST006558,CAR013,WH052,VEH03843,RTE003007,Amritsar,Punjab,Bhagalpur,Bihar,Apparel & Fashion,,9.444,2023-06-29 00:00:00,2023-07-04 00:00:00,2023-07-03 00:00:00,2972.52,535.05,Net Banking,Returned,FALSE,4,TRUE
SHP0000409,ORD0000409,CUST002750,CAR013,WH018,VEH06090,RTE002339,Sambalpur,Odisha,Asansol,West Bengal,Furniture,418.63,3.203,2021-08-22 00:00:00,2021-08-25 00:00:00,2021-08-25 00:00:00,3701.67,666.3,UPI,Cancelled,FALSE,3,FALSE
SHP0000410,ORD0000410,CUST005068,CAR003,WH050,VEH01749,RTE000453,Kolkata,West Bengal,Gaya,Bihar,Grocery & FMCG,368.05,21.638,2022-10-27 00:00:00,2022-10-28 00:00:00,2022-10-26 00:00:00,3666.98,660.06,Prepaid,Out for Delivery,FALSE,2,TRUE
SHP0000411,ORD0000411,CUST001494,CAR001,WH006,VEH06538,RTE006544,Khammam,Telangana,Thrissur,Kerala,Apparel & Fashion,320.13,10.976,2024-07-09 00:00:00,2024-07-15 00:00:00,2024-07-14 00:00:00,3533.52,636.03,UPI,Returned,FALSE,3,TRUE
SHP0000412,ORD0000412,CUST001230,CAR015,WH042,VEH03388,RTE000644,Ajmer,Rajasthan,Jorhat,Assam,Books & Stationery,13.95,11.307,2023-03-17 00:00:00,2023-03-27 00:00:00,2023-03-25 00:00:00,183.42,33.02,Wallet,Delivered,FALSE,2,TRUE
SHP0000413,ORD0000413,CUST001242,CAR006,WH044,VEH00100,RTE006624,Coimbatore,Tamil Nadu,Ujjain,Madhya Pradesh,Grocery & FMCG,160.71,9.19,2023-12-30 00:00:00,2024-01-08 00:00:00,2024-01-07 00:00:00,1423.37,256.21,Prepaid,Cancelled,0,3,FALSE
SHP0000414,ORD0000414,CUST001033,CAR008,WH030,VEH00091,RTE003228,Gaya,Bihar,Silchar,Assam,Apparel & Fashion,331.66,23.324,2024-05-17 00:00:00,2024-05-28 00:00:00,2024-05-27 00:00:00,5092.07,916.57,COD,In Transit,FALSE,4,FALSE
SHP0000415,ORD0000415,CUST006055,CAR005,WH065,VEH00870,RTE001444,Noida,Delhi,Udaipur,Rajasthan,Cosmetics & Personal Care,67.17,3.593,2021-06-02 00:00:00,2021-06-09 00:00:00,2021-06-09 00:00:00,827.14,148.89,UPI,Cancelled,FALSE,1,TRUE
