Vehicle_ID,Carrier_ID,Vehicle_Type,Registration_No,Model,Manufacture_Year,Fuel_Type,Max_Payload_tons,Mileage_kmpl,Odometer_km,Last_Service_Date,Next_Service_Due,GPS_Enabled,Insurance_Expiry,Operational_State,Driver_ID,Is_Active
VEH00692,CAR006,Refrigerated Truck,MP39XY4908,Mahindra Bolero Pickup,2022,Petrol,25.38,7.4,13143,2024-05-14 00:00:00,2021-06-24 00:00:00,TRUE,2025-09-19 00:00:00,Madhya Pradesh,DRV00126,TRUE
VEH00693,CAR005,Heavy Truck,UK50PQ1226,Force Traveller,2021,CNG,19.26,20.6,355159,2023-03-02 00:00:00,2023-02-26 00:00:00,TRUE,2026-06-30 00:00:00,Uttarakhand,DRV02420,TRUE
VEH00694,CAR009,3-Wheeler,DL30AB5071,Eicher Pro 2049,2014,CNG,0.6,9.8,111032,2023-01-20 00:00:00,2021-11-24 00:00:00,FALSE,2026-06-28 00:00:00,Delhi,DRV02096,FALSE
VEH00695,CAR006,3-Wheeler,HR71EF6211,TATA 407,2011,CNG,21.26,12.5,312016,2022-12-28 00:00:00,2025-12-05 00:00:00,TRUE,2026-05-31 00:00:00,Haryana,DRV01621,FALSE
VEH00696,CAR005,2-Wheeler,MP23XY1404,Yulu Miracle,2019,Electric,13.13,12.5,464747,2024-08-01 00:00:00,2025-07-07 00:00:00,FALSE,2024-07-01 00:00:00,Madhya Pradesh,DRV03948,FALSE
VEH00697,CAR015,Light Commercial Vehicle,AS78PQ7374,Bajaj RE,2020,Petrol,15.49,9.8,304106,2024-11-06 00:00:00,2025-02-11 00:00:00,FALSE,2023-04-09 00:00:00,Assam,DRV03981,Inactive
VEH00698,CAR013,2-Wheeler,UP79AB2592,Ashok Leyland DOST,2018,Diesel,10.51,24.1,244112,2023-04-21 00:00:00,2021-06-02 00:00:00,FALSE,2023-01-13 00:00:00,Uttar Pradesh,DRV00754,FALSE
VEH00699,CAR009,Mini Truck,PB28AB6206,Piaggio Ape,2008,LNG,26.42,24.3,,2023-03-11 00:00:00,2023-06-21 00:00:00,TRUE,2021-11-13 00:00:00,Punjab,DRV01542,TRUE
VEH00700,CAR006,2-Wheeler,AS51EF2165,Yulu Miracle,2022,LNG,16.64,12.9,278198,2024-04-23 00:00:00,2023-09-05 00:00:00,TRUE,2021-06-12 00:00:00,Assam,DRV00960,TRUE
VEH00701,CAR008,2-Wheeler,KL53XY3591,Mahindra Bolero Pickup,2014,LNG,14.22,21.6,355300,2024-09-06 00:00:00,2022-01-02 00:00:00,FALSE,2025-05-11 00:00:00,Kerala,DRV01812,FALSE
VEH00702,CAR003,Refrigerated Truck,UP75PQ3365,BharatBenz 1415,2021,Electric,17.04,23.2,23654,2021-11-25 00:00:00,2021-08-15 00:00:00,FALSE,2024-08-01 00:00:00,Uttar Pradesh,DRV01176,FALSE
VEH00703,CAR013,Refrigerated Truck,UK63CD2122,Piaggio Ape,2014,CNG,0.27,18.5,88732,2024-11-17 00:00:00,2022-07-08 00:00:00,TRUE,2026-05-05 00:00:00,Uttarakhand,DRV02919,FALSE
VEH00704,CAR002,2-Wheeler,MP87PQ5590,Bajaj RE,2016,CNG,11.47,7.2,356577,2022-06-04 00:00:00,2024-02-06 00:00:00,TRUE,2026-05-12 00:00:00,Madhya Pradesh,DRV03880,TRUE
VEH00705,CAR007,Container Truck,OD33EF3132,Euler HiLoad,2015,CNG,6.72,20.5,34223,2023-10-27 00:00:00,2025-04-21 00:00:00,TRUE,2024-01-10 00:00:00,Odisha,DRV03689,TRUE
VEH00706,CAR015,2-Wheeler,HP33EF7161,Eicher Pro 2049,2008,LNG,14.15,16,,2024-04-14 00:00:00,2023-01-02 00:00:00,TRUE,2022-12-01 00:00:00,Himachal Pradesh,DRV03629,FALSE
VEH00707,CAR001,Medium Truck,UK84CD7068,Yulu Miracle,2018,CNG,0.44,6.6,466529,2022-08-23 00:00:00,2021-09-27 00:00:00,FALSE,2024-12-29 00:00:00,Uttarakhand,DRV00539,TRUE
VEH00708,CAR001,Heavy Truck,KL22XY3567,Piaggio Ape,2020,Electric,3.48,16,422354,2023-04-19 00:00:00,2025-02-25 00:00:00,FALSE,2024-03-10 00:00:00,Kerala,DRV02506,FALSE
VEH00709,CAR008,Tempo,GA85CD3337,Tata Ace,2014,Diesel,26.88,21.9,490637,2024-05-14 00:00:00,2022-07-18 00:00:00,FALSE,2023-06-05 00:00:00,Goa,DRV01446,FALSE
VEH00710,CAR006,Medium Truck,RJ91EF3435,Tata Ace,2008,Diesel,24.14,11.5,285471,2022-04-11 00:00:00,2024-05-29 00:00:00,TRUE,2023-05-20 00:00:00,Rajasthan,DRV03759,TRUE
VEH00711,CAR009,Heavy Truck,WB88XY2662,Mahindra Bolero Pickup,2019,Electric,4.33,6.5,437432,,2022-12-28 00:00:00,FALSE,2023-06-14 00:00:00,West Bengal,DRV01415,FALSE
VEH00712,CAR011,Pickup Van,BR40XY4182,Tata Ace,2021,Diesel,0.89,5.7,498846,2024-08-29 00:00:00,2023-11-18 00:00:00,TRUE,2023-12-25 00:00:00,Bihar,DRV04182,TRUE
VEH00713,CAR013,Mini Truck,WB10AB8667,Tata Ace,2013,Petrol,6.26,24.5,293341,2023-04-13 00:00:00,2022-02-12 00:00:00,FALSE,2022-11-04 00:00:00,West Bengal,DRV03439,TRUE
VEH00714,CAR012,Light Commercial Vehicle,KL58AB9578,Mahindra Bolero Pickup,2019,Diesel,22.68,11.3,481281,2023-03-29 00:00:00,2024-10-23 00:00:00,FALSE,2026-10-19 00:00:00,Kerala,DRV03902,TRUE
VEH00715,CAR007,Mini Truck,TS80XY8044,Euler HiLoad,2020,Petrol,27.47,12.3,393242,2022-04-23 00:00:00,2025-05-05 00:00:00,FALSE,2022-08-30 00:00:00,Telangana,DRV03914,TRUE
VEH00716,CAR006,Medium Truck,HR75PQ3339,Tata LPT 1613,2016,Diesel,6.87,21.7,48527,2023-05-26 00:00:00,2025-04-01 00:00:00,FALSE,2026-03-13 00:00:00,Haryana,DRV02046,FALSE
VEH00717,CAR007,Pickup Van,RJ29EF1457,Tata LPT 1613,2013,Diesel,8.14,11.4,387125,,2021-05-29 00:00:00,FALSE,2026-05-25 00:00:00,Rajasthan,DRV01729,FALSE
VEH00718,CAR006,Heavy Truck,MH31XY9591,Yulu Miracle,2015,LNG,20.79,5.1,310987,2021-05-13 00:00:00,2022-05-15 00:00:00,FALSE,2025-11-28 00:00:00,Maharashtra,DRV02372,FALSE
VEH00719,CAR002,2-Wheeler,KL57CD4271,Tata LPT 1613,2023,Petrol,9.81,23.2,393188,2023-12-02 00:00:00,2021-01-01 00:00:00,TRUE,2021-09-29 00:00:00,Kerala,DRV01006,FALSE
VEH00720,CAR008,Mini Truck,KA24AB7018,Maruti Super Carry,2009,Electric,7.11,,148351,2022-10-14 00:00:00,2025-07-03 00:00:00,TRUE,2026-02-09 00:00:00,Karnataka,DRV04070,FALSE
VEH00721,CAR008,2-Wheeler,BR71CD5433,Piaggio Ape,2013,Electric,9.5,18.3,412215,2023-08-04 00:00:00,2021-12-19 00:00:00,FALSE,2023-03-14 00:00:00,Bihar,DRV02115,TRUE
VEH00722,CAR009,Medium Truck,DL14AB9317,Ashok Leyland DOST,2018,CNG,22.71,4.4,153126,,2021-05-10 00:00:00,TRUE,2026-03-03 00:00:00,Delhi,DRV00983,FALSE
VEH00723,CAR003,3-Wheeler,BR32XY9249,Euler HiLoad,2013,Petrol,23.32,24.9,277184,2023-08-22 00:00:00,2021-01-23 00:00:00,TRUE,2021-12-12 00:00:00,Bihar,DRV03773,TRUE
VEH00724,CAR011,Light Commercial Vehicle,UK52PQ1732,Force Traveller,2024,Electric,29.44,17.7,471799,2021-06-03 00:00:00,2024-10-29 00:00:00,TRUE,2024-11-14 00:00:00,Uttarakhand,DRV04275,TRUE
VEH00725,CAR002,2-Wheeler,KA57CD7532,Mahindra Bolero Pickup,2020,Electric,N/A,11.2,275509,2024-10-10 00:00:00,2025-11-15 00:00:00,TRUE,2023-12-27 00:00:00,Karnataka,DRV01371,Inactive
VEH00726,CAR013,Heavy Truck,MP56EF4191,Piaggio Ape,2021,CNG,23.77,7.6,,2022-10-27 00:00:00,2025-05-21 00:00:00,FALSE,2023-06-18 00:00:00,Madhya Pradesh,DRV04371,TRUE
VEH00727,CAR004,Heavy Truck,KA47AB8762,TATA 407,2016,Diesel,13.72,24.7,27018,2023-08-12 00:00:00,2024-07-28 00:00:00,FALSE,2025-01-10 00:00:00,Karnataka,DRV04688,FALSE
VEH00728,CAR006,Refrigerated Truck,KL74AB8318,Force Traveller,2015,Diesel,10.73,5.1,383727,2024-12-05 00:00:00,2024-09-27 00:00:00,TRUE,2023-03-15 00:00:00,Kerala,DRV00228,FALSE
VEH00729,CAR010,Refrigerated Truck,MH77CD9813,Maruti Super Carry,2009,CNG,27.57,21.2,435244,2023-02-10 00:00:00,2024-11-01 00:00:00,TRUE,2021-03-20 00:00:00,Maharashtra,DRV01399,FALSE
VEH00730,CAR013,Heavy Truck,KA67EF7056,Maruti Super Carry,2023,Petrol,0.54,21.1,95346,2021-07-21 00:00:00,2022-07-01 00:00:00,TRUE,2021-01-07 00:00:00,Karnataka,DRV00712,FALSE
VEH00731,CAR005,Light Commercial Vehicle,HP22PQ1771,Bajaj RE,2010,Electric,3.34,22.3,201495,2021-06-03 00:00:00,2025-05-30 00:00:00,FALSE,2025-07-13 00:00:00,Himachal Pradesh,DRV01121,FALSE
VEH00732,CAR001,Tempo,TS64PQ1784,Tata Ace,2021,LNG,7.95,7.2,,2022-01-25 00:00:00,2021-12-20 00:00:00,TRUE,2022-09-09 00:00:00,Telangana,DRV04423,no
VEH00733,CAR013,Mini Truck,KA41EF9019,Yulu Miracle,2015,Petrol,16.48,17.9,199680,2023-12-15 00:00:00,2023-02-28 00:00:00,No,2025-10-04 00:00:00,Karnataka,DRV04998,TRUE
VEH00734,CAR010,Medium Truck,TN12XY4015,Force Traveller,2012,Electric,1.34,3.8,436629,2024-02-20 00:00:00,2025-05-28 00:00:00,TRUE,2026-01-06 00:00:00,Tamil Nadu,DRV03685,yes
VEH00735,CAR013,Tempo,PB18XY9055,Ashok Leyland DOST,2023,Diesel,4.57,7.8,162746,2021-10-11 00:00:00,2022-02-11 00:00:00,TRUE,2026-03-24 00:00:00,Punjab,DRV03239,FALSE
VEH00736,CAR015,Tempo,TN20EF2723,Maruti Super Carry,2024,Electric,3.62,16.3,76084,,2023-01-12 00:00:00,TRUE,2023-09-24 00:00:00,Tamil Nadu,DRV04171,TRUE
VEH00737,CAR002,3-Wheeler,TN10XY1307,Euler HiLoad,2010,Diesel,25.22,18.5,181160,2022-06-07 00:00:00,2024-10-07 00:00:00,FALSE,2021-10-09 00:00:00,Tamil Nadu,DRV02013,TRUE
VEH00738,CAR013,Medium Truck,MP77CD1608,Piaggio Ape,2019,CNG,13.11,20.4,418430,2024-03-18 00:00:00,2025-08-05 00:00:00,FALSE,2024-06-14 00:00:00,Madhya Pradesh,DRV03756,Inactive
VEH00739,CAR013,Tempo,TN61EF7836,Piaggio Ape,2020,LNG,8.65,24.3,23605,2023-05-30 00:00:00,2025-06-26 00:00:00,FALSE,2024-11-25 00:00:00,Tamil Nadu,DRV02577,TRUE
VEH00740,CAR008,Tempo,BR60PQ2891,Bajaj RE,2023,Electric,2.79,14.1,18703,2023-04-08 00:00:00,2023-01-06 00:00:00,FALSE,2026-12-06 00:00:00,Bihar,DRV03966,TRUE
VEH00741,CAR014,Tempo,PB74CD7273,Piaggio Ape,2008,LNG,9.52,3.9,86488,2024-09-06 00:00:00,2021-07-18 00:00:00,TRUE,2022-09-18 00:00:00,Punjab,DRV04363,Active
VEH00742,CAR007,Refrigerated Truck,HR70EF4630,Tata Ace,2021,Petrol,24.03,19,206784,2022-01-07 00:00:00,2025-04-08 00:00:00,FALSE,2022-04-29 00:00:00,Haryana,DRV02540,FALSE
VEH00743,CAR007,Heavy Truck,GA18AB9960,TATA 407,2009,Electric,8.84,15.7,116008,2021-05-31 00:00:00,2025-10-16 00:00:00,FALSE,2024-04-30 00:00:00,Goa,DRV03306,FALSE
VEH00744,CAR003,Mini Truck,UK59XY7171,TVS King,2018,Diesel,12.81,10.4,183252,,2021-02-07 00:00:00,FALSE,2021-08-30 00:00:00,Uttarakhand,DRV00702,TRUE
VEH00745,CAR007,Light Commercial Vehicle,GA49AB3197,BharatBenz 1415,2019,Petrol,8.8,19.3,188326,,2021-12-12 00:00:00,TRUE,2024-05-12 00:00:00,Goa,DRV02779,TRUE
VEH00746,CAR006,Heavy Truck,KA85CD1743,Tata Ace,2012,Diesel,24.92,3.4,173940,2021-04-26 00:00:00,2024-04-05 00:00:00,TRUE,2023-06-07 00:00:00,Karnataka,DRV01906,TRUE
VEH00747,CAR014,Mini Truck,AS49EF4146,Tata LPT 1613,Unknown,Petrol,16.09,18.6,437431,2022-08-05 00:00:00,2021-11-23 00:00:00,FALSE,2026-12-29 00:00:00,Assam,DRV00024,TRUE
VEH00748,CAR007,Light Commercial Vehicle,TS57EF3305,Mahindra Bolero Pickup,2024,CNG,3.68,3,273587,2023-06-04 00:00:00,2022-04-10 00:00:00,FALSE,2026-01-23 00:00:00,Telangana,DRV01636,Active
VEH00749,CAR001,Tempo,MH30CD8903,Hero Splendor,2010,Electric,10.47,8.1,448769,2024-04-21 00:00:00,2022-10-30 00:00:00,FALSE,2024-10-13 00:00:00,Maharashtra,DRV03682,FALSE
VEH00750,CAR014,Tempo,GA16EF5395,Mahindra Bolero Pickup,2013,LNG,27.58,7.8,351205,2024-03-14 00:00:00,2025-09-27 00:00:00,FALSE,2024-03-01 00:00:00,Goa,DRV00441,TRUE
VEH00751,CAR015,3-Wheeler,DL85XY8689,Bajaj RE,2013,LNG,23.68,18.5,346716,2021-05-19 00:00:00,2023-01-07 00:00:00,TRUE,2024-06-18 00:00:00,Delhi,DRV03825,FALSE
VEH00752,CAR002,2-Wheeler,OD80CD9874,BharatBenz 1415,2013,Diesel,26.17,6.1,4146,2022-03-09 00:00:00,2023-10-26 00:00:00,FALSE,2022-11-18 00:00:00,Odisha,DRV04723,FALSE
VEH00753,CAR003,Mini Truck,AS27CD7241,Tata Ace,2023,Diesel,0.72,15,39154,2021-10-04 00:00:00,2022-02-06 00:00:00,FALSE,2022-09-17 00:00:00,Assam,DRV01620,FALSE
VEH00754,CAR003,Mini Truck,PB42AB6517,TVS King,2017,LNG,24.13,18.3,293574,2021-10-10 00:00:00,2022-01-02 00:00:00,FALSE,2022-02-03 00:00:00,Punjab,DRV03804,FALSE
VEH00755,CAR012,Medium Truck,TS52XY4281,Force Traveller,N/A,Petrol,15.1,,16715,2022-07-21 00:00:00,2021-10-17 00:00:00,FALSE,2021-07-09 00:00:00,Telangana,DRV04384,FALSE
VEH00756,CAR008,Tempo,RJ84XY3717,TATA 407,2017,CNG,10.85,21.1,106467,,2022-06-09 00:00:00,TRUE,2026-12-24 00:00:00,Rajasthan,DRV00784,TRUE
VEH00757,CAR002,Pickup Van,AS53AB5735,Euler HiLoad,2014,Diesel,18.28,15.3,393947,2021-09-22 00:00:00,2022-10-02 00:00:00,TRUE,2023-06-02 00:00:00,Assam,DRV00525,FALSE
VEH00758,CAR011,Container Truck,GA45AB8379,Mahindra Bolero Pickup,2018,CNG,5.72,16.9,45460,2022-03-01 00:00:00,2024-01-20 00:00:00,TRUE,2023-02-22 00:00:00,Goa,DRV01614,TRUE
VEH00759,CAR013,Container Truck,PB54XY7712,TATA 407,2023,Petrol,0.24,9.1,282597,2023-09-13 00:00:00,2022-09-15 00:00:00,TRUE,2024-12-07 00:00:00,Punjab,DRV02476,TRUE
VEH00760,CAR009,2-Wheeler,OD71CD7755,Maruti Super Carry,2014,LNG,22.18,24.8,266667,,2024-07-18 00:00:00,FALSE,2023-08-10 00:00:00,Odisha,DRV03365,TRUE
VEH00761,CAR002,Tempo,KL50EF1704,Yulu Miracle,2020,Diesel,8.94,17.9,109469,2021-06-15 00:00:00,2021-07-24 00:00:00,FALSE,2021-03-23 00:00:00,Kerala,DRV02721,TRUE
VEH00762,CAR003,Tempo,AS18EF5166,TATA 407,2014,Petrol,7.59,15.9,443105,2024-12-31 00:00:00,2024-02-28 00:00:00,TRUE,2024-05-03 00:00:00,Assam,DRV00996,FALSE
VEH00763,CAR008,Mini Truck,KA73PQ2796,Tata Ace,2022,CNG,5.73,17,132963,2024-02-23 00:00:00,2022-02-21 00:00:00,FALSE,2025-05-06 00:00:00,Karnataka,DRV00599,TRUE
VEH00764,CAR013,Mini Truck,UK46CD3746,Maruti Super Carry,2012,Electric,16.56,16.2,271886,2022-08-08 00:00:00,2024-05-01 00:00:00,TRUE,2024-07-26 00:00:00,Uttarakhand,DRV03760,TRUE
VEH00765,CAR006,Mini Truck,KA37AB8000,Force Traveller,2009,LNG,20.87,23.8,388737,2023-09-22 00:00:00,2021-02-26 00:00:00,Yes,2025-11-13 00:00:00,Karnataka,DRV01070,TRUE
VEH00766,CAR014,Tempo,GA94AB9452,Maruti Super Carry,2010,Petrol,29.08,15.4,457761,2022-05-25 00:00:00,2022-04-10 00:00:00,TRUE,2022-02-11 00:00:00,Goa,DRV01759,TRUE
VEH00767,CAR013,Tempo,GJ69XY4641,Ashok Leyland DOST,2013,Petrol,3.36,10,493024,,2021-07-08 00:00:00,TRUE,2022-05-11 00:00:00,Gujarat,DRV02630,yes
VEH00768,CAR001,Mini Truck,AS27PQ7278,TVS King,2008,Petrol,25.11,21.9,331075,2023-11-24 00:00:00,2025-08-29 00:00:00,FALSE,2025-12-26 00:00:00,Assam,DRV04159,TRUE
VEH00769,CAR007,Refrigerated Truck,UP66PQ5626,Piaggio Ape,2011,Petrol,17.17,19.1,21023,2024-06-23 00:00:00,2023-12-23 00:00:00,TRUE,2022-09-15 00:00:00,Uttar Pradesh,DRV01097,TRUE
VEH00770,CAR009,Light Commercial Vehicle,KL54CD2480,Euler HiLoad,2015,Electric,24.76,8.6,324521,2024-07-17 00:00:00,2023-12-09 00:00:00,TRUE,2025-06-20 00:00:00,Kerala,DRV04593,FALSE
VEH00771,CAR008,2-Wheeler,BR76AB6474,Ashok Leyland DOST,2023,Petrol,13.75,11.7,257944,2022-12-24 00:00:00,2024-12-21 00:00:00,TRUE,2024-12-20 00:00:00,Bihar,DRV02539,TRUE
VEH00772,CAR003,3-Wheeler,RJ91XY2798,Ashok Leyland DOST,2014,Diesel,21.82,12.8,400757,,2024-12-05 00:00:00,FALSE,2021-11-11 00:00:00,Rajasthan,DRV02172,TRUE
VEH00773,CAR013,Medium Truck,PB36EF1190,Yulu Miracle,2024,CNG,8,9.8,19086,2024-08-08 00:00:00,2022-06-04 00:00:00,FALSE,2023-01-05 00:00:00,Punjab,DRV04063,TRUE
VEH00774,CAR009,Container Truck,RJ48CD2274,Yulu Miracle,2016,LNG,20.73,20.4,422874,2023-12-25 00:00:00,2021-03-21 00:00:00,TRUE,2023-05-24 00:00:00,Rajasthan,DRV03723,FALSE
VEH00775,CAR012,Tempo,KL77CD4105,Hero Splendor,2010,Diesel,14.43,17.5,206851,2022-02-16 00:00:00,2023-01-31 00:00:00,FALSE,2025-04-12 00:00:00,Kerala,DRV04615,FALSE
VEH00776,CAR004,Light Commercial Vehicle,UK32EF1213,Hero Splendor,2018,Electric,19.05,21.7,212453,2021-01-30 00:00:00,2022-10-18 00:00:00,TRUE,2023-02-28 00:00:00,Uttarakhand,DRV02510,FALSE
VEH00777,CAR002,Refrigerated Truck,HP19AB6607,Ashok Leyland DOST,2016,Petrol,15.65,21.8,184361,2023-03-01 00:00:00,2025-09-15 00:00:00,FALSE,2024-07-26 00:00:00,Himachal Pradesh,DRV04416,FALSE
VEH00778,CAR002,Pickup Van,AS35AB5754,Yulu Miracle,2016,Petrol,5.52,19.9,100508,2021-12-30 00:00:00,2023-01-15 00:00:00,TRUE,2024-11-11 00:00:00,Assam,DRV01663,FALSE
VEH00779,CAR011,Mini Truck,UP22EF3467,Piaggio Ape,2022,Petrol,23.55,8.4,44391,2024-11-16 00:00:00,2024-10-07 00:00:00,FALSE,2024-07-26 00:00:00,Uttar Pradesh,DRV00218,TRUE
VEH00780,CAR012,Heavy Truck,JH66EF2363,Yulu Miracle,2011,CNG,7.8,15.6,43973,2021-04-04 00:00:00,2021-10-13 00:00:00,FALSE,2023-03-06 00:00:00,Jharkhand,DRV03245,TRUE
VEH00781,CAR009,Pickup Van,MH89EF5486,Ashok Leyland DOST,2018,Petrol,25.24,23.7,25384,2021-02-09 00:00:00,2024-01-22 00:00:00,TRUE,2023-04-17 00:00:00,Maharashtra,DRV02408,TRUE
VEH00782,CAR002,Medium Truck,UK28AB4336,Yulu Miracle,N/A,CNG,12.14,14.6,132871,2022-05-07 00:00:00,2022-08-24 00:00:00,FALSE,2022-02-16 00:00:00,Uttarakhand,DRV03296,FALSE
VEH00783,CAR012,Pickup Van,JH99XY9609,BharatBenz 1415,2010,Diesel,15.34,6.6,27860,2021-03-04 00:00:00,2025-07-09 00:00:00,TRUE,2023-09-26 00:00:00,Jharkhand,DRV00464,TRUE
VEH00784,CAR004,Refrigerated Truck,TN94XY1302,TATA 407,2024,CNG,23.47,11.1,238847,2022-04-06 00:00:00,2023-04-23 00:00:00,FALSE,2025-07-04 00:00:00,Tamil Nadu,DRV04729,FALSE
VEH00785,CAR001,Container Truck,TN54XY7078,Hero Splendor,2019,CNG,29.3,24.2,330275,2024-12-02 00:00:00,2022-10-12 00:00:00,TRUE,2021-04-01 00:00:00,Tamil Nadu,DRV02903,FALSE
VEH00786,CAR014,Tempo,TN33EF2034,Tata Ace,2011,LNG,26.75,15.5,436482,,2021-01-15 00:00:00,FALSE,2024-07-27 00:00:00,Tamil Nadu,DRV00583,FALSE
VEH00787,CAR004,Refrigerated Truck,AS80PQ2413,TATA 407,2018,LNG,19.87,24.3,154807,2023-11-02 00:00:00,2023-07-23 00:00:00,TRUE,2022-08-23 00:00:00,Assam,DRV04396,FALSE
VEH00788,CAR004,Light Commercial Vehicle,UK80PQ5290,Mahindra Bolero Pickup,2008,CNG,20.4,13.7,49724,2023-12-12 00:00:00,2021-09-06 00:00:00,FALSE,2024-02-26 00:00:00,Uttarakhand,DRV01887,TRUE
VEH00789,CAR008,2-Wheeler,UK95EF5230,TVS King,2019,Electric,17.89,3.9,372956,2022-11-08 00:00:00,2025-08-14 00:00:00,TRUE,2024-03-30 00:00:00,Uttarakhand,DRV01499,FALSE
VEH00790,CAR003,Pickup Van,AS61CD1111,Maruti Super Carry,2014,Electric,26.83,6.4,498679,2021-07-30 00:00:00,2021-03-21 00:00:00,Yes,2025-12-29 00:00:00,Assam,DRV04931,TRUE
VEH00791,CAR011,2-Wheeler,MP81AB7976,Euler HiLoad,2011,LNG,2.67,12.1,211188,2021-09-15 00:00:00,2021-06-17 00:00:00,FALSE,2022-08-03 00:00:00,Madhya Pradesh,DRV01097,FALSE
VEH00792,CAR009,Pickup Van,RJ22CD2647,Piaggio Ape,2010,LNG,15.66,5.5,,2022-04-25 00:00:00,2024-07-02 00:00:00,FALSE,2025-05-20 00:00:00,Rajasthan,DRV00514,TRUE
VEH00793,CAR003,Light Commercial Vehicle,GA52EF5072,Mahindra Bolero Pickup,2018,Diesel,--,7.6,466981,,2025-01-16 00:00:00,FALSE,2024-05-20 00:00:00,Goa,DRV02314,FALSE
VEH00794,CAR006,Container Truck,RJ80PQ6656,Eicher Pro 2049,2009,LNG,19.53,6.3,93603,2024-08-10 00:00:00,2023-12-14 00:00:00,TRUE,2026-03-21 00:00:00,Rajasthan,DRV04358,TRUE
VEH00795,CAR004,Light Commercial Vehicle,GJ41XY7397,Ashok Leyland DOST,2011,CNG,16.56,9.9,152277,2021-03-07 00:00:00,2021-10-28 00:00:00,FALSE,2026-05-28 00:00:00,Gujarat,DRV01301,TRUE
VEH00796,CAR007,Medium Truck,RJ48AB1319,Bajaj RE,2010,Electric,unknown,24.9,138133,2021-04-07 00:00:00,2025-03-09 00:00:00,FALSE,2021-11-19 00:00:00,Rajasthan,DRV00706,FALSE
VEH00797,CAR003,3-Wheeler,GJ88AB8958,Ashok Leyland DOST,2021,Electric,26.13,11.9,58790,2024-12-11 00:00:00,2022-04-02 00:00:00,FALSE,2026-12-20 00:00:00,Gujarat,DRV00982,FALSE
VEH00798,CAR013,Refrigerated Truck,MP86PQ5060,TVS King,2011,CNG,26.76,8.2,74059,,2021-10-05 00:00:00,FALSE,2024-05-09 00:00:00,Madhya Pradesh,DRV01227,TRUE
VEH00799,CAR015,Tempo,AS28PQ3938,Force Traveller,2013,Petrol,13.61,14.1,420839,2022-06-17 00:00:00,2025-04-03 00:00:00,FALSE,2023-08-12 00:00:00,Assam,DRV00310,TRUE
VEH00800,CAR001,2-Wheeler,TS39CD8716,Force Traveller,2021,Petrol,19.45,,465566,2021-04-07 00:00:00,2021-06-15 00:00:00,FALSE,2022-03-23 00:00:00,Telangana,DRV03071,FALSE
VEH00801,CAR003,Refrigerated Truck,KA92AB7807,Piaggio Ape,2009,Electric,10.16,22,369463,2024-12-01 00:00:00,2025-04-29 00:00:00,FALSE,2023-03-23 00:00:00,Karnataka,DRV02262,TRUE
VEH00802,CAR015,Mini Truck,JH66AB7713,TATA 407,2015,CNG,29.74,15.5,46031,2021-07-12 00:00:00,2024-11-14 00:00:00,TRUE,2025-11-15 00:00:00,Jharkhand,DRV00873,TRUE
VEH00803,CAR012,Refrigerated Truck,PB95AB2710,Bajaj RE,2016,LNG,6.49,16,205223,2024-12-20 00:00:00,2021-10-29 00:00:00,TRUE,2023-06-14 00:00:00,Punjab,DRV00825,FALSE
VEH00804,CAR006,Tempo,JH15PQ6913,Hero Splendor,2021,CNG,2.7,15,46122,2021-07-18 00:00:00,2023-11-23 00:00:00,Yes,2025-12-07 00:00:00,Jharkhand,DRV00369,TRUE
VEH00805,CAR009,2-Wheeler,RJ95CD5491,Bajaj RE,2018,Electric,25.7,7.6,261783,2021-12-26 00:00:00,2021-07-31 00:00:00,TRUE,2026-03-31 00:00:00,Rajasthan,DRV02691,TRUE
VEH00806,CAR010,Tempo,UP38CD5375,Bajaj RE,2008,LNG,3,,77711,2023-05-07 00:00:00,2024-11-24 00:00:00,TRUE,2024-12-15 00:00:00,Uttar Pradesh,DRV01976,TRUE
VEH00807,CAR002,2-Wheeler,KA61XY7422,Hero Splendor,2023,LNG,25.23,10.1,257072,2023-09-14 00:00:00,2024-04-12 00:00:00,TRUE,2024-07-25 00:00:00,Karnataka,DRV03345,TRUE
VEH00808,CAR002,Container Truck,RJ70PQ3373,Yulu Miracle,2019,Petrol,23.67,24.3,57507,2024-07-29 00:00:00,2024-10-29 00:00:00,TRUE,2024-11-20 00:00:00,Rajasthan,DRV00682,TRUE
VEH00809,CAR011,Mini Truck,MP71PQ9867,TATA 407,2017,LNG,28.22,16.6,158372,,2021-12-28 00:00:00,TRUE,2023-05-30 00:00:00,Madhya Pradesh,DRV00377,TRUE
VEH00810,CAR004,Pickup Van,TN69CD4650,Euler HiLoad,2015,Electric,29.55,7.5,403400,2021-05-20 00:00:00,2023-08-20 00:00:00,FALSE,2022-08-14 00:00:00,Tamil Nadu,DRV01806,TRUE
VEH00811,CAR007,2-Wheeler,GA43AB3963,Mahindra Bolero Pickup,2013,CNG,20.33,18.3,184118,,2022-12-08 00:00:00,TRUE,2021-04-10 00:00:00,Goa,DRV00462,FALSE
VEH00812,CAR007,Pickup Van,PB20EF5169,BharatBenz 1415,2024,Petrol,6.49,17.1,411126,2024-11-18 00:00:00,2023-04-29 00:00:00,FALSE,2026-10-16 00:00:00,Punjab,DRV02389,TRUE
